source_card_id	reward_kind	rule_id	description	target_card_ids
item.amethyst_arrowtips.21350	MATERIAL_CONVERSION	material.ammunition.arrow.amethyst.forward	Links arrowtips with the corresponding finished arrow; shafts and feathers are not granted.	item.amethyst_arrow.21326
item.amethyst_arrow.21326	MATERIAL_CONVERSION	material.ammunition.arrow.amethyst.reverse	Links arrowtips with the corresponding finished arrow; shafts and feathers are not granted.	item.amethyst_arrowtips.21350
item.broad_arrowheads.11874	MATERIAL_CONVERSION	material.ammunition.arrow.broad.forward	Links broad arrowheads with broad arrows; shafts and feathers are not granted.	item.broad_arrows.4150
item.broad_arrows.4150	MATERIAL_CONVERSION	material.ammunition.arrow.broad.reverse	Links broad arrowheads with broad arrows; shafts and feathers are not granted.	item.broad_arrowheads.11874
item.bronze_bolts_unf.9375	MATERIAL_CONVERSION	material.ammunition.bolt.bronze.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.bronze_bolts.877
item.bronze_bolts.877	MATERIAL_CONVERSION	material.ammunition.bolt.bronze.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.bronze_bolts_unf.9375
item.iron_bolts_unf.9377	MATERIAL_CONVERSION	material.ammunition.bolt.iron.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.iron_bolts.9140
item.iron_bolts.9140	MATERIAL_CONVERSION	material.ammunition.bolt.iron.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.iron_bolts_unf.9377
item.steel_bolts_unf.9378	MATERIAL_CONVERSION	material.ammunition.bolt.steel.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.steel_bolts.9141
item.steel_bolts.9141	MATERIAL_CONVERSION	material.ammunition.bolt.steel.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.steel_bolts_unf.9378
item.mithril_bolts_unf.9379	MATERIAL_CONVERSION	material.ammunition.bolt.mithril.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.mithril_bolts.9142
item.mithril_bolts.9142	MATERIAL_CONVERSION	material.ammunition.bolt.mithril.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.mithril_bolts_unf.9379
item.adamant_bolts_unf.9380	MATERIAL_CONVERSION	material.ammunition.bolt.adamant.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.adamant_bolts.9143
item.adamant_bolts.9143	MATERIAL_CONVERSION	material.ammunition.bolt.adamant.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.adamant_bolts_unf.9380
item.runite_bolts_unf.9381	MATERIAL_CONVERSION	material.ammunition.bolt.runite.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.runite_bolts.9144
item.runite_bolts.9144	MATERIAL_CONVERSION	material.ammunition.bolt.runite.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.runite_bolts_unf.9381
item.silver_bolts_unf.9382	MATERIAL_CONVERSION	material.ammunition.bolt.silver.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.silver_bolts.9145
item.silver_bolts.9145	MATERIAL_CONVERSION	material.ammunition.bolt.silver.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.silver_bolts_unf.9382
item.dragon_bolts_unf.21930	MATERIAL_CONVERSION	material.ammunition.bolt.dragon.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.dragon_bolts.21905
item.dragon_bolts.21905	MATERIAL_CONVERSION	material.ammunition.bolt.dragon.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.dragon_bolts_unf.21930
item.unfinished_broad_bolts.11876	MATERIAL_CONVERSION	material.ammunition.bolt.broad.forward	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.broad_bolts.11875
item.broad_bolts.11875	MATERIAL_CONVERSION	material.ammunition.bolt.broad.reverse	Links unfinished bolts with the corresponding finished bolts; feathers are not granted.	item.unfinished_broad_bolts.11876
item.bones.526	MATERIAL_CONVERSION	material.bonemeal.bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bonemeal.4255
item.bonemeal.4255	MATERIAL_CONVERSION	material.bonemeal.bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bones.526
item.bat_bones.530	MATERIAL_CONVERSION	material.bonemeal.bat_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bat_bonemeal.4256
item.bat_bonemeal.4256	MATERIAL_CONVERSION	material.bonemeal.bat_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bat_bones.530
item.big_bones.532	MATERIAL_CONVERSION	material.bonemeal.big_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.big_bonemeal.4257
item.big_bonemeal.4257	MATERIAL_CONVERSION	material.bonemeal.big_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.big_bones.532
item.burnt_bones.528	MATERIAL_CONVERSION	material.bonemeal.burnt_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.burnt_bonemeal.4258
item.burnt_bonemeal.4258	MATERIAL_CONVERSION	material.bonemeal.burnt_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.burnt_bones.528
item.burnt_jogre_bones.3127	MATERIAL_CONVERSION	material.bonemeal.burnt_jogre_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.burnt_jogre_bonemeal.4259
item.burnt_jogre_bonemeal.4259	MATERIAL_CONVERSION	material.bonemeal.burnt_jogre_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.burnt_jogre_bones.3127
item.babydragon_bones.534	MATERIAL_CONVERSION	material.bonemeal.babydragon_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.baby_dragon_bonemeal.4260
item.baby_dragon_bonemeal.4260	MATERIAL_CONVERSION	material.bonemeal.babydragon_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.babydragon_bones.534
item.dragon_bones.536	MATERIAL_CONVERSION	material.bonemeal.dragon_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.dragon_bonemeal.4261
item.dragon_bonemeal.4261	MATERIAL_CONVERSION	material.bonemeal.dragon_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.dragon_bones.536
item.dagannoth_bones.6729	MATERIAL_CONVERSION	material.bonemeal.dagannoth_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.dagannoth_king_bonemeal.6728
item.dagannoth_king_bonemeal.6728	MATERIAL_CONVERSION	material.bonemeal.dagannoth_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.dagannoth_bones.6729
item.drake_bones.22783	MATERIAL_CONVERSION	material.bonemeal.drake_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.drake_bonemeal.22756
item.drake_bonemeal.22756	MATERIAL_CONVERSION	material.bonemeal.drake_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.drake_bones.22783
item.fayrg_bones.4830	MATERIAL_CONVERSION	material.bonemeal.fayrg_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.fayrg_bonemeal.4853
item.fayrg_bonemeal.4853	MATERIAL_CONVERSION	material.bonemeal.fayrg_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.fayrg_bones.4830
item.frost_dragon_bones.31729	MATERIAL_CONVERSION	material.bonemeal.frost_dragon_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.frost_dragon_bonemeal.31335
item.frost_dragon_bonemeal.31335	MATERIAL_CONVERSION	material.bonemeal.frost_dragon_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.frost_dragon_bones.31729
item.gorilla_bones.3181	MATERIAL_CONVERSION	material.bonemeal.gorilla_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.gorilla_bonemeal.4265
item.gorilla_bonemeal.4265	MATERIAL_CONVERSION	material.bonemeal.gorilla_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.gorilla_bones.3181
item.bearded_gorilla_bones.3182	MATERIAL_CONVERSION	material.bonemeal.bearded_gorilla_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bearded_gorilla_bonemeal.4266
item.bearded_gorilla_bonemeal.4266	MATERIAL_CONVERSION	material.bonemeal.bearded_gorilla_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.bearded_gorilla_bones.3182
item.hydra_bones.22786	MATERIAL_CONVERSION	material.bonemeal.hydra_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.hydra_bonemeal.22758
item.hydra_bonemeal.22758	MATERIAL_CONVERSION	material.bonemeal.hydra_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.hydra_bones.22786
item.jogre_bones.3125	MATERIAL_CONVERSION	material.bonemeal.jogre_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.jogre_bonemeal.4271
item.jogre_bonemeal.4271	MATERIAL_CONVERSION	material.bonemeal.jogre_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.jogre_bones.3125
item.large_zombie_monkey_bones.3186	MATERIAL_CONVERSION	material.bonemeal.large_zombie_monkey_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.large_zombie_monkey_bonemeal.4269
item.large_zombie_monkey_bonemeal.4269	MATERIAL_CONVERSION	material.bonemeal.large_zombie_monkey_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.large_zombie_monkey_bones.3186
item.lava_dragon_bones.11943	MATERIAL_CONVERSION	material.bonemeal.lava_dragon_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.lava_dragon_bonemeal.11922
item.lava_dragon_bonemeal.11922	MATERIAL_CONVERSION	material.bonemeal.lava_dragon_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.lava_dragon_bones.11943
item.medium_ninja_monkey_bones.3180	MATERIAL_CONVERSION	material.bonemeal.medium_ninja_monkey_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.medium_ninja_bonemeal.4264
item.medium_ninja_bonemeal.4264	MATERIAL_CONVERSION	material.bonemeal.medium_ninja_monkey_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.medium_ninja_monkey_bones.3180
item.monkey_bones.3183	MATERIAL_CONVERSION	material.bonemeal.monkey_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.monkey_bonemeal.4267
item.monkey_bonemeal.4267	MATERIAL_CONVERSION	material.bonemeal.monkey_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.monkey_bones.3183
item.ourg_bones.4834	MATERIAL_CONVERSION	material.bonemeal.ourg_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.ourg_bonemeal.4855
item.ourg_bonemeal.4855	MATERIAL_CONVERSION	material.bonemeal.ourg_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.ourg_bones.4834
item.raurg_bones.4832	MATERIAL_CONVERSION	material.bonemeal.raurg_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.raurg_bonemeal.4854
item.raurg_bonemeal.4854	MATERIAL_CONVERSION	material.bonemeal.raurg_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.raurg_bones.4832
item.shaikahan_bones.3123	MATERIAL_CONVERSION	material.bonemeal.shaikahan_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.shaikahan_bonemeal.5615
item.shaikahan_bonemeal.5615	MATERIAL_CONVERSION	material.bonemeal.shaikahan_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.shaikahan_bones.3123
item.small_ninja_monkey_bones.3179	MATERIAL_CONVERSION	material.bonemeal.small_ninja_monkey_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.small_ninja_bonemeal.4263
item.small_ninja_bonemeal.4263	MATERIAL_CONVERSION	material.bonemeal.small_ninja_monkey_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.small_ninja_monkey_bones.3179
item.small_zombie_monkey_bones.3185	MATERIAL_CONVERSION	material.bonemeal.small_zombie_monkey_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.small_zombie_monkey_bonemeal.4268
item.small_zombie_monkey_bonemeal.4268	MATERIAL_CONVERSION	material.bonemeal.small_zombie_monkey_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.small_zombie_monkey_bones.3185
item.strykewyrm_bones.31726	MATERIAL_CONVERSION	material.bonemeal.strykewyrm_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.strykewyrm_bonemeal.31333
item.strykewyrm_bonemeal.31333	MATERIAL_CONVERSION	material.bonemeal.strykewyrm_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.strykewyrm_bones.31726
item.superior_dragon_bones.22124	MATERIAL_CONVERSION	material.bonemeal.superior_dragon_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.superior_dragon_bonemeal.22116
item.superior_dragon_bonemeal.22116	MATERIAL_CONVERSION	material.bonemeal.superior_dragon_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.superior_dragon_bones.22124
item.wolf_bones.2859	MATERIAL_CONVERSION	material.bonemeal.wolf_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wolf_bonemeal.4262
item.wolf_bonemeal.4262	MATERIAL_CONVERSION	material.bonemeal.wolf_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wolf_bones.2859
item.wyrm_bones.22780	MATERIAL_CONVERSION	material.bonemeal.wyrm_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wyrm_bonemeal.22754
item.wyrm_bonemeal.22754	MATERIAL_CONVERSION	material.bonemeal.wyrm_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wyrm_bones.22780
item.wyvern_bones.6812	MATERIAL_CONVERSION	material.bonemeal.wyvern_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wyvern_bonemeal.6810
item.wyvern_bonemeal.6810	MATERIAL_CONVERSION	material.bonemeal.wyvern_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.wyvern_bones.6812
item.zogre_bones.4812	MATERIAL_CONVERSION	material.bonemeal.zogre_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.zogre_bonemeal.4852
item.zogre_bonemeal.4852	MATERIAL_CONVERSION	material.bonemeal.zogre_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.zogre_bones.4812
item.alan_s_bones.30973	MATERIAL_CONVERSION	material.bonemeal.alan_s_bones.forward	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.alan_s_bonemeal.30975
item.alan_s_bonemeal.30975	MATERIAL_CONVERSION	material.bonemeal.alan_s_bones.reverse	Links bones with their directly ground bonemeal form; unrelated bone tiers are not granted.	item.alan_s_bones.30973
item.air_talisman.1438	MATERIAL_CONVERSION	material.runecraft.air.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.air_tiara.5527
item.air_tiara.5527	MATERIAL_CONVERSION	material.runecraft.air.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.air_talisman.1438
item.blood_talisman.1450	MATERIAL_CONVERSION	material.runecraft.blood.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.blood_tiara.5549
item.blood_tiara.5549	MATERIAL_CONVERSION	material.runecraft.blood.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.blood_talisman.1450
item.body_talisman.1446	MATERIAL_CONVERSION	material.runecraft.body.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.body_tiara.5533
item.body_tiara.5533	MATERIAL_CONVERSION	material.runecraft.body.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.body_talisman.1446
item.catalytic_talisman.26798	MATERIAL_CONVERSION	material.runecraft.catalytic.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.catalytic_tiara.26801
item.catalytic_tiara.26801	MATERIAL_CONVERSION	material.runecraft.catalytic.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.catalytic_talisman.26798
item.chaos_talisman.1452	MATERIAL_CONVERSION	material.runecraft.chaos.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.chaos_tiara.5543
item.chaos_tiara.5543	MATERIAL_CONVERSION	material.runecraft.chaos.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.chaos_talisman.1452
item.cosmic_talisman.1454	MATERIAL_CONVERSION	material.runecraft.cosmic.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.cosmic_tiara.5539
item.cosmic_tiara.5539	MATERIAL_CONVERSION	material.runecraft.cosmic.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.cosmic_talisman.1454
item.death_talisman.1456	MATERIAL_CONVERSION	material.runecraft.death.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.death_tiara.5547
item.death_tiara.5547	MATERIAL_CONVERSION	material.runecraft.death.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.death_talisman.1456
item.earth_talisman.1440	MATERIAL_CONVERSION	material.runecraft.earth.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.earth_tiara.5535
item.earth_tiara.5535	MATERIAL_CONVERSION	material.runecraft.earth.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.earth_talisman.1440
item.elemental_talisman.5516	MATERIAL_CONVERSION	material.runecraft.elemental.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.elemental_tiara.26804
item.elemental_tiara.26804	MATERIAL_CONVERSION	material.runecraft.elemental.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.elemental_talisman.5516
item.fire_talisman.1442	MATERIAL_CONVERSION	material.runecraft.fire.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.fire_tiara.5537
item.fire_tiara.5537	MATERIAL_CONVERSION	material.runecraft.fire.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.fire_talisman.1442
item.law_talisman.1458	MATERIAL_CONVERSION	material.runecraft.law.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.law_tiara.5545
item.law_tiara.5545	MATERIAL_CONVERSION	material.runecraft.law.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.law_talisman.1458
item.mind_talisman.1448	MATERIAL_CONVERSION	material.runecraft.mind.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.mind_tiara.5529
item.mind_tiara.5529	MATERIAL_CONVERSION	material.runecraft.mind.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.mind_talisman.1448
item.nature_talisman.1462	MATERIAL_CONVERSION	material.runecraft.nature.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.nature_tiara.5541
item.nature_tiara.5541	MATERIAL_CONVERSION	material.runecraft.nature.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.nature_talisman.1462
item.water_talisman.1444	MATERIAL_CONVERSION	material.runecraft.water.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.water_tiara.5531
item.water_tiara.5531	MATERIAL_CONVERSION	material.runecraft.water.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.water_talisman.1444
item.wrath_talisman.22118	MATERIAL_CONVERSION	material.runecraft.wrath.forward	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.wrath_tiara.22121
item.wrath_tiara.22121	MATERIAL_CONVERSION	material.runecraft.wrath.reverse	Links a Runecraft talisman with its corresponding tiara; runes and essence are not granted.	item.wrath_talisman.22118
item.chocolate_bar.1973	MATERIAL_CONVERSION	material.processing.chocolate.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.chocolate_dust.1975
item.chocolate_dust.1975	MATERIAL_CONVERSION	material.processing.chocolate.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.chocolate_bar.1973
item.unicorn_horn.237	MATERIAL_CONVERSION	material.processing.unicorn_horn.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.unicorn_horn_dust.235
item.unicorn_horn_dust.235	MATERIAL_CONVERSION	material.processing.unicorn_horn.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.unicorn_horn.237
item.blue_dragon_scale.243	MATERIAL_CONVERSION	material.processing.dragon_scale.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.dragon_scale_dust.241
item.dragon_scale_dust.241	MATERIAL_CONVERSION	material.processing.dragon_scale.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.blue_dragon_scale.243
item.desert_goat_horn.9735	MATERIAL_CONVERSION	material.processing.goat_horn.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.goat_horn_dust.9736
item.goat_horn_dust.9736	MATERIAL_CONVERSION	material.processing.goat_horn.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.desert_goat_horn.9735
item.kebbit_teeth.10109	MATERIAL_CONVERSION	material.processing.kebbit_teeth.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.kebbit_teeth_dust.10111
item.kebbit_teeth_dust.10111	MATERIAL_CONVERSION	material.processing.kebbit_teeth.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.kebbit_teeth.10109
item.bird_nest.5070	MATERIAL_CONVERSION	material.processing.bird_nest.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.crushed_nest.6693
item.crushed_nest.6693	MATERIAL_CONVERSION	material.processing.bird_nest.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.bird_nest.5070
item.seaweed.401	MATERIAL_CONVERSION	material.processing.seaweed.forward	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.soda_ash.1781
item.soda_ash.1781	MATERIAL_CONVERSION	material.processing.seaweed.reverse	Links two direct processing states of the same material; tools, containers and unrelated ingredients are excluded.	item.seaweed.401
item.opal_bolts_e.9236	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.opal	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.opal_bolts.879
item.opal_dragon_bolts_e.21932	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.opal	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.opal_dragon_bolts.21955
item.jade_bolts_e.9237	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.jade	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.jade_bolts.9335
item.jade_dragon_bolts_e.21934	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.jade	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.jade_dragon_bolts.21957
item.pearl_bolts_e.9238	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.pearl	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.pearl_bolts.880
item.pearl_dragon_bolts_e.21936	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.pearl	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.pearl_dragon_bolts.21959
item.topaz_bolts_e.9239	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.topaz	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.topaz_bolts.9336
item.topaz_dragon_bolts_e.21938	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.topaz	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.topaz_dragon_bolts.21961
item.sapphire_bolts_e.9240	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.sapphire	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.sapphire_bolts.9337
item.sapphire_dragon_bolts_e.21940	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.sapphire	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.sapphire_dragon_bolts.21963
item.emerald_bolts_e.9241	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.emerald	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.emerald_bolts.9338
item.emerald_dragon_bolts_e.21942	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.emerald	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.emerald_dragon_bolts.21965
item.ruby_bolts_e.9242	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.ruby	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.ruby_bolts.9339
item.ruby_dragon_bolts_e.21944	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.ruby	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.ruby_dragon_bolts.21967
item.diamond_bolts_e.9243	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.diamond	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.diamond_bolts.9340
item.diamond_dragon_bolts_e.21946	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.diamond	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.diamond_dragon_bolts.21969
item.dragonstone_bolts_e.9244	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.dragonstone	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.dragonstone_bolts.9341
item.dragonstone_dragon_bolts_e.21948	MATERIAL_CONVERSION	material.ammunition.enchanted_dragon_bolt.dragonstone	An enchanted dragon-bolt foil unlocks its directly preceding tipped dragon-bolt state; the stronger enchanted state is not granted in reverse.	item.dragonstone_dragon_bolts.21971
item.onyx_bolts_e.9245	MATERIAL_CONVERSION	material.ammunition.enchanted_bolt.onyx	An enchanted bolt foil unlocks its directly preceding tipped bolt state; the stronger enchanted state is not granted in reverse.	item.onyx_bolts.9342
