card_id	value
item.samurai_shirt.20038	Drop|Wear
item.sand.6958	Destroy|Drop
item.sandbag.9943	Drop|Empty
item.sandstone_10kg.6977	Drop
item.sandstone_1kg.6971	Drop
item.sandstone_20kg.6985	Destroy|Drop
item.sandstone_2kg.6973	Drop
item.sandstone_32kg.6986	Destroy|Drop
item.sandstone_5kg.6975	Drop
item.sandstone_base.6988	Destroy|Drop
item.sandstone_body.6987	Destroy|Drop
item.sandwich_lady_bottom.23318	Drop|Wear
item.sandwich_lady_hat.23312	Drop|Wear
item.sandwich_lady_top.23315	Drop|Wear
item.sandworms.13431	Drop
item.sandworms_pack.13432	Drop|Open
item.sandy_coin_purse.30943	Destroy|Empty
item.sandy_hand.6945	Destroy|Drop
item.sandy_paint.32113	Drop
item.sandy_s_rota.6948	Destroy|Drop|Read
item.sanguine_scythe_of_vitur.25739	Check|Drop|Uncharge|Wield
item.sanguine_torva_full_helm.28254	Drop|Revert|Wear
item.sanguine_torva_platebody.28256	Drop|Revert|Wear
item.sanguine_torva_platelegs.28258	Drop|Revert|Wear
item.sanguinesti_staff.22323	Charge|Check|Drop|Uncharge|Wield
item.sap_treated_logs.33607	Drop
item.sap_treated_magic_logs.33609	Drop
item.sap_treated_maple_logs.33613	Drop
item.sap_treated_oak_logs.33617	Drop
item.sap_treated_redwood_logs.33619	Drop
item.sap_treated_willow_logs.33615	Drop
item.sap_treated_yew_logs.33611	Drop
item.sapphire_amulet.1694	Drop|Wear
item.sapphire_amulet_u.1675	Drop
item.sapphire_bolt_tips.9189	Drop
item.sapphire_bolts.9337	Drop|Wield
item.sapphire_bolts_e.9240	Drop|Wield
item.sapphire_bracelet.11071	Drop|Wear
item.sapphire_dragon_bolts.21963	Drop|Wield
item.sapphire_dragon_bolts_e.21940	Drop|Wield
item.sapphire_glacialis.10018	Drop|Release
item.sapphire_lantern.4700	Drop|Extinguish
item.sarachnis_cudgel.23528	Drop|Wield
item.saradomin_armour_set_lg.13040	Drop
item.saradomin_armour_set_sk.13042	Drop
item.saradomin_banner.4037	Drop|Equip|Wield
item.saradomin_bracers.10384	Drop|Wear
item.saradomin_cape.2412	Drop|Wear
item.saradomin_chaps.10388	Drop|Wear
item.saradomin_cloak.4041	Drop|Wear
item.saradomin_coif.10390	Drop|Wear
item.saradomin_crozier.10440	Drop|Wield
item.saradomin_d_hide_body.10386	Drop|Wear
item.saradomin_d_hide_boots.19933	Drop|Wear
item.saradomin_d_hide_shield.23191	Drop|Wield
item.saradomin_dragonhide_set.13163	Drop
item.saradomin_full_helm.2665	Drop|Wear
item.saradomin_godsword.11806	Dismantle|Drop|Wield
item.saradomin_godsword_ornament_kit.20074	Drop
item.saradomin_halo.12637	Drop|Wear
item.saradomin_hilt.11814	Drop
item.saradomin_kiteshield.2667	Drop|Wear
item.saradomin_max_cape.13331	Drop|Wear
item.saradomin_max_hood.13332	Drop|Wear
item.saradomin_mitre.10452	Drop|Wear
item.saradomin_mjolnir.6762	Drop|Wield
item.saradomin_page_1.3827	Drop
item.saradomin_page_2.3828	Drop
item.saradomin_page_3.3829	Drop
item.saradomin_page_4.3830	Drop
item.saradomin_platebody.2661	Drop|Wear
item.saradomin_platelegs.2663	Drop|Wear
item.saradomin_plateskirt.3479	Drop|Wear
item.saradomin_robe_legs.10464	Drop|Wear
item.saradomin_robe_top.10458	Drop|Wear
item.saradomin_s_blessed_sword.12809	Check|Drop|Revert|Wield
item.saradomin_s_light.13256	Consume|Drop
item.saradomin_s_tear.12804	Drop
item.saradomin_staff.2415	Drop|Wield
item.saradomin_stole.10470	Drop|Wear
item.saradomin_sword.11838	Drop|Wield
item.saturated_heart.27641	Drop|Invigorate
item.saw.8794	Drop
item.sawdust.9468	Drop
item.sawmill_agreement.21529	Destroy
item.sawmill_coupon_oak_plank.32085	Drop
item.sawmill_coupon_wood_plank.32083	Drop
item.sawmill_proposal.21528	Destroy
item.sawmill_voucher.28628	Drop
item.scaly_blue_dragonhide.27897	Drop
item.scarab_mould.26952	Destroy
item.scorching_bow.29591	Drop|Revert|Wield
item.scrambled_egg.7078	Drop|Eat
item.scrapey_bark.8977	Drop
item.scrapey_tree_logs.8934	Drop
item.scroll_sack.22675	Destroy|Drop|Wear
item.scythe_of_vitur.22325	Check|Drop|Kill Area|Uncharge|Wield
item.sea_turtle.397	Drop|Eat
item.seal_of_passage.9083	Destroy|Drop|Wear
item.searing_page.28931	Drop
item.seasoned_legs.2158	Drop|Eat
item.seasoned_sardine.1552	Drop
item.seaweed.401	Drop
item.seaweed_sandwich.3168	Drop|Eat
item.seaweed_spore.21490	Drop
item.secateurs.5329	Drop
item.secateurs_attachment.28161	Drop
item.secateurs_blade.28159	Craft|Drop
item.security_book.9003	Drop|Read
item.seed_box.13639	Check|Destroy|Drop|Empty|Fill|Open
item.seed_dibber.5343	Drop
item.seeking_adamant_arrow.33577	Drop|Wield
item.seeking_amethyst_arrow.33589	Drop|Wield
item.seeking_broad_arrows.33601	Drop|Wield
item.seeking_bronze_arrow.33553	Drop|Wield
item.seeking_dragon_arrow.33595	Drop|Wield
item.seeking_iron_arrow.33559	Drop|Wield
item.seeking_mithril_arrow.33571	Drop|Wield
item.seeking_rune_arrow.33583	Drop|Wield
item.seeking_steel_arrow.33565	Drop|Wield
item.seercull.6724	Drop|Wield
item.seers_icon.28304	Drop|Inspect
item.seers_ring.6731	Drop|Wear
item.seers_ring_i.11770	Drop|Uncharge|Wear
item.senntisten_teleport.12782	Break|Drop
item.seren_halo.24198	Drop|Wear
item.serpent_rope.33792	Drop
item.serpentine_helm.12931	Check|Drop|Uncharge|Wear
item.serpentine_visage.12927	Dismantle|Drop
item.servant_bell.7974	Drop|Ring
item.servery_cooked_meat.13413	Drop|Eat
item.servery_meat_pie.13403	Drop|Eat
item.servery_pineapple_pizza.13412	Drop|Eat
item.servery_plain_pizza.13409	Drop|Eat
item.servery_potato.13414	Drop|Eat
item.servery_raw_meat.13399	Drop
item.servery_stew.13418	Drop|Eat
item.severed_leg.10857	Destroy|Drop|Wield
item.shade_robe.548	Drop|Wear
item.shade_robe_top.546	Drop|Wear
item.shadow_ancient_sceptre.25492	Dismantle|Drop|Wield
item.shadow_sword.10858	Destroy|Drop|Wield
item.shaikahan_bonemeal.5615	Drop|Empty
item.shaikahan_bones.3123	Bury|Drop
item.shaman_mask.21838	Drop|Wear
item.shantay_pass.1854	Drop
item.shark.385	Drop|Eat
item.shark_lure.30900	Configure|Drop
item.shark_paint.32090	Drop
item.sharp_knife.33749	Destroy
item.sharpened_axe.4444	Drop
item.shaving_stand.8045	Drop
item.shayzien_banner.20263	Drop|Wield
item.shayzien_body_5.13381	Drop|Wear
item.shayzien_boots_1.13358	Drop|Wear
item.shayzien_boots_2.13363	Drop|Wear
item.shayzien_boots_3.13368	Drop|Wear
item.shayzien_boots_4.13373	Drop|Wear
item.shayzien_boots_5.13378	Drop|Wear
item.shayzien_gloves_1.13357	Drop|Wear
item.shayzien_gloves_2.13362	Drop|Wear
item.shayzien_gloves_3.13367	Drop|Wear
item.shayzien_gloves_4.13372	Drop|Wear
item.shayzien_gloves_5.13377	Drop|Wear
item.shayzien_greaves_1.13360	Drop|Wear
item.shayzien_greaves_2.13365	Drop|Wear
item.shayzien_greaves_3.13370	Drop|Wear
item.shayzien_greaves_4.13375	Drop|Wear
item.shayzien_greaves_5.13380	Drop|Wear
item.shayzien_helm_1.13359	Drop|Wear
item.shayzien_helm_2.13364	Drop|Wear
item.shayzien_helm_3.13369	Drop|Wear
item.shayzien_helm_4.13374	Drop|Wear
item.shayzien_helm_5.13379	Drop|Wear
item.shayzien_hood.20125	Drop|Wear
item.shayzien_platebody_1.13361	Drop|Wear
item.shayzien_platebody_2.13366	Drop|Wear
item.shayzien_platebody_3.13371	Drop|Wear
item.shayzien_platebody_4.13376	Drop|Wear
item.shayzien_scarf.19955	Drop|Wear
item.shayzien_supply_boots_1.13539	Drop|Wear
item.shayzien_supply_boots_2.13544	Drop|Wear
item.shayzien_supply_boots_3.13549	Drop|Wear
item.shayzien_supply_boots_4.13554	Drop|Wear
item.shayzien_supply_boots_5.13559	Drop|Wear
item.shayzien_supply_gloves_1.13538	Drop|Wear
item.shayzien_supply_gloves_2.13543	Drop|Wear
item.shayzien_supply_gloves_3.13548	Drop|Wear
item.shayzien_supply_gloves_4.13553	Drop|Wear
item.shayzien_supply_gloves_5.13558	Drop|Wear
item.shayzien_supply_greaves_1.13541	Drop|Wear
item.shayzien_supply_greaves_2.13546	Drop|Wear
item.shayzien_supply_greaves_3.13551	Drop|Wear
item.shayzien_supply_greaves_4.13556	Drop|Wear
item.shayzien_supply_greaves_5.13561	Drop|Wear
item.shayzien_supply_helm_1.13540	Drop|Wear
item.shayzien_supply_helm_2.13545	Drop|Wear
item.shayzien_supply_helm_3.13550	Drop|Wear
item.shayzien_supply_helm_4.13555	Drop|Wear
item.shayzien_supply_helm_5.13560	Drop|Wear
item.shayzien_supply_platebody_1.13542	Drop|Wear
item.shayzien_supply_platebody_2.13547	Drop|Wear
item.shayzien_supply_platebody_3.13552	Drop|Wear
item.shayzien_supply_platebody_4.13557	Drop|Wear
item.shayzien_supply_platebody_5.13562	Drop|Wear
item.sheep_bones_4.283	Drop
item.shield_left_half.2366	Drop
item.shield_right_half.2368	Drop
item.shielding_potion.25813	Destroy|Drink
item.ship_ticket.621	Drop
item.shirt.5030	Drop|Wear
item.shoe_box.8038	Drop
item.shoes.6790	Drop|Wear
item.short_green_guy.2080	Drink|Drop|Empty
item.shortbow_u.50	Drop
item.shorts.5042	Drop|Wear
item.shoulder_parrot.23300	Drop|Wear
item.shrink_me_quick.11204	Destroy|Drink|Drop|Empty
item.shrunk_ogleroot.11205	Drop|Eat
item.sickle_mould.2976	Drop
item.signed_oak_bow.4236	Drop|Wield
item.silk.950	Drop
item.silklined_herb_sack.33135	Check|Destroy|Drop|Empty|Fill|Open
item.silly_jester_boots.10839	Destroy|Drop|Wear
item.silly_jester_hat.10836	Destroy|Drop|Wear
item.silly_jester_tights.10838	Destroy|Drop|Wear
item.silly_jester_top.10837	Destroy|Drop|Wear
item.silver_bolts.9145	Drop|Wield
item.silver_bolts_unf.9382	Drop
item.silver_coffin.25465	Configure|Destroy|Drop|Empty|Fill|Wear
item.silver_dust.7650	Drop
item.silver_feather.10176	Destroy|Drop
item.silver_locks.25451	Drop
item.silver_necklace.1796	Drop|Wear
item.silver_needle.1804	Drop
item.silver_ore_fragment.21533	Drop
item.silver_sickle.2961	Drop|Wield
item.silver_sickle_b.2963	Cast Bloom|Drop|Wield
item.silverlight.2402	Drop|Wield
item.silvthrill_ballista.33800	Drop|Wield
item.silvthrill_javelin.33801	Drop|Wield
item.sinew.9436	Drop
item.sinhaza_shroud_tier_1.22494	Change|Drop|Wear
item.sinhaza_shroud_tier_2.22496	Change|Drop|Wear
item.sinhaza_shroud_tier_3.22498	Change|Drop|Wear
item.sinhaza_shroud_tier_4.22500	Change|Drop|Wear
item.sinhaza_shroud_tier_5.22502	Change|Drop|Wear
item.sinister_key.993	Drop
item.skeletal_armour_set.31154	Drop
item.skeletal_boots.6147	Drop|Wear
item.skeletal_bottoms.6141	Drop|Wear
item.skeletal_gloves.6153	Drop|Wear
item.skeletal_helm.6137	Drop|Wear
item.skeletal_top.6139	Drop|Wear
item.skeletal_visage.22006	Drop
item.skeleton_bonemeal.4270	Drop|Empty
item.skeleton_monkey.24865	Lap-count|Release|Transform|Wear
item.skewer.7443	Drop|Wield
item.skewer_stick.6305	Drop
item.skills_necklace.11113	Drop|Rub|Wear
item.skirt.5048	Drop|Wear
item.skull_of_vet_ion.27673	Drop
item.skull_piece.6163	Drop
item.skull_sceptre.9013	Divine|Drop|Invoke|Wield
item.skull_sceptre_i.21276	Divine|Drop|Invoke|Wield
item.slave_boots.1846	Drop|Wear
item.slave_robe.1845	Drop|Wear
item.slave_shirt.1844	Drop|Wear
item.slayer_bell.10952	Drop|Ring
item.slayer_cape.9786	Drop|Wear
item.slayer_gloves.6708	Drop|Wear
item.slayer_helmet.11864	Check|Disassemble|Drop|Wear
item.slayer_helmet_i.11865	Check|Disassemble|Drop|Wear
item.slayer_hood.9788	Drop|Wear
item.slayer_ring_eternal.21268	Check|Drop|Rub|Teleport|Wear
item.slayer_s_enchantment.21257	Drop
item.slayer_s_respite.5759	Drink|Drop
item.slayer_s_respite_m.5761	Drink|Drop
item.slayer_s_staff.4170	Drop|Wield
item.slayer_s_staff_e.21255	Check|Drop|Revert|Wield
item.sleeping_cap.10398	Drop|Wear
item.slice_of_cake.1895	Drop|Eat
item.sliced_banana.3162	Drop|Eat
item.sliced_mushrooms.7080	Drop
item.sliced_red_banana.7574	Drop|Eat
item.small_box_hedge.8205	Drop
item.small_enriched_bone.21547	Drop
item.small_fur_pouch.29299	Check|Destroy|Drop|Empty|Fill|Open|Close
item.small_key_isle_of_bones.32417	Destroy
item.small_meat_pouch.29295	Check|Destroy|Drop|Empty|Fill|Open|Close
item.small_ninja_bonemeal.4263	Drop|Empty
item.small_ninja_monkey_bones.3179	Bury|Drop
item.small_pouch.5509	Check|Drop|Empty|Fill
item.small_zombie_monkey_bonemeal.4268	Drop|Empty
item.small_zombie_monkey_bones.3185	Bury|Drop
item.smelly_kebab.33820	Drop|Eat
item.smithing_cape.9795	Drop|Wear
item.smithing_hood.9797	Drop|Wear
item.smiths_boots.27027	Drop|Wear
item.smiths_gloves.27029	Drop|Wear
item.smiths_gloves_i.27031	Dismantle|Drop|Wear
item.smiths_trousers.27025	Drop|Wear
item.smiths_tunic.27023	Drop|Wear
item.smoke_ancient_sceptre.25491	Dismantle|Drop|Wield
item.smoke_battlestaff.11998	Drop|Wield
item.smoke_rune.4697	Drop
item.smouldering_gland.29587	Drop
item.smouldering_heart.29583	Drop
item.smouldering_pile_of_flesh.29585	Drop
item.smouldering_pot.6772	Drop
item.smouldering_stone.13233	Drop
item.snailfeet_s_bone.26590	Bury|Destroy
item.snake_charm.4605	Drop|Play
item.snake_hide.6287	Drop
item.snake_mask.29933	Destroy|Drop|Wear
item.snakeskin.6289	Drop
item.snakeskin_bandana.6326	Drop|Wear
item.snakeskin_body.6322	Drop|Wear
item.snakeskin_boots.6328	Drop|Wear
item.snakeskin_chaps.6324	Drop|Wear
item.snakeskin_shield.22272	Drop|Wield
item.snakeskin_vambraces.6330	Drop|Wear
item.snapdragon.3000	Drop
item.snapdragon_potion_unf.3004	Drop|Empty
item.snapdragon_seed.5300	Drop
item.snape_grass.231	Drop
item.snape_grass_seed.22879	Drop
item.snothead_s_bone.26589	Bury|Destroy
item.snowy_knight.10016	Drop|Release
item.soaked_page.25578	Drop
item.socks_of_ruin.27436	Destroy|Drop|Wear
item.soda_ash.1781	Drop
item.soft_clay.1761	Drop
item.soft_clay_pack.12009	Drop|Open
item.soiled_page.30068	Drop
item.soul_bearer.19634	Check|Drop|Fill|Uncharge
item.soul_cape.25344	Drop|Toggle-colour|Wear
item.soul_rune.566	Drop
item.soulflame_horn.30759	Configure|Drop|Wield
item.soulreaper_axe.25484	Check|Drop|Wield
item.soulreaper_axe_o.33335	Dismantle|Drop|Wield
item.spade_handle.5327	Drop
item.spade_head.5328	Drop
item.spadeful_of_coke.6448	Drop|Empty
item.spatula.7439	Drop|Wield
item.spear.20397	Destroy|Drop|Wield
item.special_hot_sauce.26916	Destroy|Drink
item.special_super_hot_kebab.26917	Destroy|Eat
item.spectral_sigil.12823	Drop
item.spectral_spirit_shield.12821	Drop|Wield
item.spice.2007	Drop
item.spicy_crunchies.2213	Drop|Eat
item.spicy_minced_meat.9996	Drop|Eat
item.spicy_sauce.7072	Drop|Eat
item.spicy_stew.7479	Destroy|Drop|Eat|Smell
item.spicy_toad_s_legs.2156	Drop|Eat
item.spicy_tomato.9994	Drop|Eat
item.spicy_worm.2160	Drop|Eat
item.spider_carcass.6291	Drop
item.spider_cave_teleport.29782	Drop|Teleport
item.spider_on_shaft.6295	Drop|Eat
item.spider_on_stick.6293	Drop|Eat
item.spiked_boots.3107	Drop|Wear
item.spiked_manacles.23389	Drop|Wear
item.spiky_vambraces.10077	Drop|Wear
item.spinach_roll.1969	Drop|Eat
item.spine.33790	Drop|Wield
item.spined_armour_set.31157	Drop
item.spined_body.6133	Drop|Wear
item.spined_boots.6143	Drop|Wear
item.spined_chaps.6135	Drop|Wear
item.spined_gloves.6149	Drop|Wear
item.spined_helm.6131	Drop|Wear
item.spined_kraken_ink_sac.32835	Destroy
item.spined_kraken_tentacle.32816	Destroy
item.spiny_helmet.4551	Drop|Wear
item.spirit_angler_boots.25598	Drop|Wear
item.spirit_angler_headband.25592	Drop|Wear
item.spirit_angler_top.25594	Drop|Wear
item.spirit_angler_waders.25596	Drop|Wear
item.spirit_seed.5317	Drop
item.spirit_seedling.5363	Drop
item.spirit_seedling_w.5369	Drop
item.spirit_shield.12829	Drop|Wield
item.split_log.10812	Drop
item.splitbark_body.3387	Drop|Wear
item.splitbark_boots.3393	Drop|Wear
item.splitbark_gauntlets.3391	Drop|Wear
item.splitbark_helm.3385	Drop|Wear
item.splitbark_legs.3389	Drop|Wear
item.spork.7437	Drop|Wield
item.spotted_cape.10069	Drop|Wear
item.spotted_kebbit_fur.10125	Drop
item.spottier_cape.10071	Drop|Wear
item.spring_sq_irkjuice.10848	Drink|Drop
item.square_sandwich.6965	Drop|Eat
item.squid_beak.31572	Drop
item.squid_paste.31569	Drop
item.staff_of_balance.24144	Drop|Wield
item.staff_of_bob_the_cat.23363	Drop|Wield
item.staff_of_earth.1385	Drop|Wield
item.staff_of_light.22296	Drop|Wield
item.staff_of_the_dead.11791	Drop|Wield
item.staff_of_water.1383	Drop|Wield
item.stale_baguette.20590	Drop|Wield
item.star_face.22713	Destroy|Drop|Wear
item.statius_s_full_helm.22625	Drop|Wear
item.statius_s_full_helm_bh.27833	Drop|Uncharge|Wear
item.statius_s_platebody.22628	Drop|Wear
item.statius_s_platebody_bh.27834	Drop|Uncharge|Wear
item.statius_s_platelegs.22631	Drop|Wear
item.statius_s_platelegs_bh.27835	Drop|Uncharge|Wear
item.statius_s_warhammer.22622	Drop|Wield
item.statius_s_warhammer_bh.27908	Drop|Uncharge|Wield
item.steak_sandwich.25631	Drop|Eat
item.steam_battlestaff.11787	Drop|Revert|Wield
item.steam_rune.4694	Drop
item.steam_staff_upgrade_kit.12798	Drop
item.steamforge_brew.29412	Drink|Drop
item.steel_arrowtips.41	Drop
item.steel_axe.1353	Drop|Wield
item.steel_battleaxe.1365	Drop|Wield
item.steel_bolts.9141	Drop|Wield
item.steel_bolts_unf.9378	Drop
item.steel_boots.4123	Drop|Wear
item.steel_brutal.4783	Drop|Wield
item.steel_cannonball.2	Drop
item.steel_chainshot_cannonball.31922	Drop
item.steel_claws.3097	Drop|Wear
item.steel_coffin.25461	Configure|Destroy|Drop|Empty|Fill|Wear
item.steel_crossbow_u.9459	Drop
item.steel_dart.808	Drop|Wield
item.steel_dart_tip.821	Drop
item.steel_defender.8846	Drop|Wield
item.steel_dragon_mask.12367	Drop|Wear
item.steel_felling_axe.28202	Drop|Wield
item.steel_fire_arrow.2534	Drop|Wield
item.steel_gauntlets.778	Destroy|Drop|Wear
item.steel_gloves.7456	Drop|Wear
item.steel_gold_trimmed_set_lg.20382	Drop
item.steel_gold_trimmed_set_sk.20385	Drop
item.steel_halberd.3194	Drop|Wield
item.steel_hasta.11371	Drop|Wield
item.steel_heraldic_helm.8682	Drop|Wear
item.steel_incendiary_cannonball.31936	Drop
item.steel_javelin.827	Drop|Wield
item.steel_javelin_tips.19574	Drop
item.steel_keel_parts.32005	Drop
item.steel_knife.865	Drop|Wield
item.steel_limbs.9425	Drop
item.steel_locks.25445	Drop
item.steel_med_helm.1141	Drop|Wear
item.steel_nails.1539	Drop
item.steel_pickaxe.1269	Drop|Wield
item.steel_plateskirt.1083	Drop|Wear
item.steel_ring.30895	Drop|Wear
item.steel_set_lg.12984	Drop
item.steel_set_sk.12986	Drop
item.steel_spear.1241	Drop|Wield
item.steel_staff_of_collection.30601	Create-book|Drop|Wield
item.steel_studs.2370	Drop
item.steel_thrownaxe.802	Drop|Wield
item.steel_trimmed_set_lg.20376	Drop
item.steel_trimmed_set_sk.20379	Drop
item.steel_warhammer.1339	Drop|Wield
item.stew.2003	Drop|Eat
item.stick.4179	Destroy|Drop|Wield
item.stockpiling_charm.30679	Drop|Inspect
item.stone_scarab.9030	Drop
item.stone_seal.9042	Drop
item.stone_statuette.9038	Drop
item.stony_basalt.22601	Drop|Toggle|Troll Stronghold|Troll Stronghold entrance|Troll Stronghold roof
item.storm_cruiser_s_coat.31738	Drop|Wear
item.storm_cruiser_s_hat.31736	Drop|Wear
item.storm_cruiser_s_shoes.31742	Drop|Wear
item.storm_cruiser_s_trousers.31740	Drop|Wear
item.strange_fruit.464	Drop|Eat
item.strange_old_lockpick_full.24740	Drop|Inspect
item.strange_potion.4836	Destroy|Drink|Drop
item.strange_teleorb.29535	Activate|Destroy
item.strangler_serum.28388	Destroy|Drink
item.strawberries_1.5398	Drop|Empty|Fill|Remove-one
item.strawberry.5504	Drop|Eat
item.strawberry_seed.5323	Drop
item.strength_cape.9750	Drop|Teleport|Wear
item.strength_hood.9752	Drop|Wear
item.stretched_hide.6173	Drop
item.stripy_feather.10087	Drop
item.stripy_pirate_shirt.7110	Drop|Wear
item.strong_cup_of_tea.26904	Destroy|Drink
item.strongbones_bone.26593	Bury|Destroy
item.stronghold_notes.9004	Drop|Read
item.strung_rabbit_foot.10132	Drop|Wear
item.strykewyrm_bonemeal.31333	Drop|Empty
item.strykewyrm_bones.31726	Bury|Drop
item.studded_body.1133	Drop|Wear
item.studded_chaps.1097	Drop|Wear
item.stuffed_big_harpoonfish.25561	Drop|Unstuff
item.stuffed_snake.7579	Drop|Eat
item.sturdy_harness.28149	Drop
item.stymphike_feather.33651	Drop
item.stymphike_tartare.33628	Drop|Eat
item.sulliuscep_cap.21626	Drop
item.sulphur_blades.29084	Drop|Wield
item.sulphur_potion.25812	Destroy|Drink
item.sulphurous_essence.29087	Drop
item.summer_pie.7218	Drop|Eat
item.summer_sq_irkjuice.10849	Drink|Drop
item.summon_boat.31441	Break|Drop|Last boat
item.sun_kissed_bones.29378	Break-down|Drop
item.sun_shine.29421	Drink|Drop
item.sunbeam_ale.29409	Drink|Drop
item.sunfire_fanatic_armour_set.29424	Drop
item.sunfire_fanatic_chausses.28939	Drop|Wear
item.sunfire_fanatic_cuirass.28936	Drop|Wear
item.sunfire_fanatic_helm.28933	Drop|Wear
item.sunfire_rune.28929	Drop
item.sunfire_splinters.28924	Drop
item.sunlight_antelope_antler.29168	Drop
item.sunlight_antelope_fur.29177	Drop
item.sunlight_antler_bolts.28872	Drop|Wield
item.sunlight_moth.28863	Drop|Release
item.sunspear.33722	Drop|Wield
item.super_attack_4.2436	Drink|Drop|Empty
item.super_defence_4.2442	Drink|Drop|Empty
item.super_kebab.4608	Drop|Eat
item.super_potion_set.13066	Drop
item.super_ranging_4.11722	Drink|Drop
item.super_strength_4.2440	Drink|Drop|Empty
item.supercompost.6034	Drop|Empty
item.superior_calamity_breeches.26757	Drop|Wear
item.superior_calamity_chest.26751	Drop|Wear
item.superior_dragon_bonemeal.22116	Drop|Empty
item.superior_dragon_bones.22124	Bury|Drop
item.superior_mining_gloves.21345	Drop|Wear
item.suphi_fish_1.20858	Drop|Eat
item.suqah_hide.9080	Drop
item.suqah_leather.9081	Drop
item.swamp_cruiser_s_hat.31748	Drop|Wear
item.swamp_cruiser_s_jacket.31750	Drop|Wear
item.swamp_cruiser_s_shoes.31754	Drop|Wear
item.swamp_cruiser_s_trousers.31752	Drop|Wear
item.swamp_lizard.10149	Drop|Release|Wield
item.swamp_paste.1941	Drop
item.swamp_tar.1939	Drop
item.swamp_toad.2150	Drop|Remove-legs
item.swamp_weed.10978	Drop
item.swampbark_armour_set.31160	Drop
item.swampbark_body.25389	Drop|Wear
item.swampbark_boots.25395	Drop|Wear
item.swampbark_gauntlets.25392	Drop|Wear
item.swampbark_helm.25398	Drop|Wear
item.swampbark_legs.25401	Drop|Wear
item.sweetcorn.5986	Drop|Eat
item.sweetcorn_seed.5320	Drop
item.swift_albatross_feather.31952	Drop|Inspect
item.swift_blade.24219	Drop|Wield
item.swordtip_squid.31556	Drop|Eat
item.syringe_barrel.33752	Destroy
item.syringe_needle.33751	Destroy
item.tackle_box.25580	Destroy|Drop|Empty|Fill|View
item.tai_bwo_wannai_teleport.12409	Drop|Teleport
item.tailfeathers.29222	Destroy
item.tainted_essence_chunk.28591	Drop
item.tall_box_hedge.8209	Drop
item.tall_fancy_hedge.8208	Drop
item.tan_cavalier.2639	Drop|Wear
item.tangled_toad_s_legs.2187	Drop|Eat
item.tangled_toads_legs.9551	Drop|Eat
item.tanzanite_fang.12922	Dismantle|Drop
item.tanzanite_helm.13197	Check|Drop|Restore|Uncharge|Wear
item.target_teleport.24336	Break|Drop
item.target_teleport_scroll.12846	Drop|Read
item.tarnished_halberd.33685	Drop|Polish|Wield
item.tarnished_locket.26910	Destroy|Drop|Inspect|Wear
item.tarromin.253	Drop
item.tarromin_potion_unf.95	Drop|Empty
item.tarromin_seed.5293	Drop
item.tarromin_tar.10144	Drop|Wield
item.tatty_graahk_fur.10097	Drop
item.tatty_kyatt_fur.10101	Drop
item.tatty_larupia_fur.10093	Drop
item.taverley_teleport.11742	Break|Drop|Revert
item.tchiki_monkey_nuts.7573	Drop|Eat
item.tchiki_nut_paste.7575	Drop|Eat
item.te_salt.22593	Drop
item.tea_flask.10859	Drink|Drop|Look-in
item.teacher_wand.6912	Drop|Wield
item.teak_armchair.8314	Drop
item.teak_armour_case.9827	Drop
item.teak_bed.8034	Drop
item.teak_bird_house.21521	Drop
item.teak_cape_rack.9818	Drop
item.teak_clock.8053	Drop
item.teak_dining_bench.8111	Drop
item.teak_drawers.8041	Drop
item.teak_dresser.8048	Drop
item.teak_fancy_dress_box.9866	Drop
item.teak_hull_parts.32047	Drop
item.teak_kitchen_table.8248	Drop
item.teak_logs.6333	Drop
item.teak_magic_wardrobe.9854	Drop
item.teak_plank.8780	Drop
item.teak_pyre_logs.6211	Drop
item.teak_repair_kit.31970	Apply|Drop
item.teak_sapling.21477	Drop
item.teak_seed.21486	Drop
item.teak_seedling.21469	Drop
item.teak_seedling_w.21473	Drop
item.teak_stock.9446	Drop
item.teak_table.8118	Drop
item.teak_toy_box.9837	Drop
item.teak_treasure_chest.9840	Drop
item.teak_wardrobe.8042	Drop
item.teal_boots.2924	Drop|Wear
item.teal_gloves.2932	Drop|Wear
item.teal_hat.2930	Drop|Wear
item.teal_robe_bottoms.2928	Drop|Wear
item.teal_robe_top.2926	Drop|Wear
item.team_10_cape.4333	Drop|Wear
item.team_11_cape.4335	Drop|Wear
item.team_12_cape.4337	Drop|Wear
item.team_13_cape.4339	Drop|Wear
item.team_14_cape.4341	Drop|Wear
item.team_15_cape.4343	Drop|Wear
item.team_16_cape.4345	Drop|Wear
item.team_17_cape.4347	Drop|Wear
item.team_18_cape.4349	Drop|Wear
item.team_19_cape.4351	Drop|Wear
item.team_1_cape.4315	Drop|Wear
item.team_20_cape.4353	Drop|Wear
item.team_21_cape.4355	Drop|Wear
item.team_22_cape.4357	Drop|Wear
item.team_23_cape.4359	Drop|Wear
item.team_24_cape.4361	Drop|Wear
item.team_25_cape.4363	Drop|Wear
item.team_26_cape.4365	Drop|Wear
item.team_27_cape.4367	Drop|Wear
item.team_28_cape.4369	Drop|Wear
item.team_29_cape.4371	Drop|Wear
item.team_2_cape.4317	Drop|Wear
item.team_30_cape.4373	Drop|Wear
item.team_31_cape.4375	Drop|Wear
item.team_32_cape.4377	Drop|Wear
item.team_33_cape.4379	Drop|Wear
