quest_key	group_id	group_mode	card_id	source
Thegiantdwarf	all:item.silver-ore	ALL	item.silver-ore	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Giant Dwarf
Thegiantdwarf	all:item.steel-bar	ALL	item.steel-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf
Thegiantdwarf	all:item.tin_ore.438	ALL	item.tin_ore.438	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles; The Giant Dwarf
Thegiantdwarf	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Thegolem	all:item.papyrus.970	ALL	item.papyrus.970	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale; Enlightened Journey; Legends' Quest; Shilo Village; The Golem; While Guthix Sleeps; Zogre Flesh Eaters
Thegolem	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Thegolem	all:item.phoenix_feather.4621	ALL	item.phoenix_feather.4621	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Golem
Thegolem	all:item.soft_clay.1761	ALL	item.soft_clay.1761	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
Thegolem	all:item.vial.229	ALL	item.vial.229	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Land of the Goblins; Shadow of the Storm; The Dig Site; The Golem; The Hand in the Sand; Watchtower
Thegreatbrainrobbery	all:item.barrelchest_anchor.10887	ALL	item.barrelchest_anchor.10887	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Great Brain Robbery
Thegreatbrainrobbery	all:item.diving_apparatus.7535	ALL	item.diving_apparatus.7535	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; The Great Brain Robbery
Thegreatbrainrobbery	all:item.fenkenstrain_s_castle_teleport.19621	ALL	item.fenkenstrain_s_castle_teleport.19621	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain; The Great Brain Robbery
Thegreatbrainrobbery	all:item.fishbowl_helmet.7534	ALL	item.fishbowl_helmet.7534	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; The Great Brain Robbery
Thegreatbrainrobbery	all:item.fur.6814	ALL	item.fur.6814	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Great Brain Robbery
Thegreatbrainrobbery	all:item.hammer	ALL	item.hammer	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Prying Times; Sleeping Giants; The Great Brain Robbery; While Guthix Sleeps; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Thegreatbrainrobbery	all:item.holy_symbol.1718	ALL	item.holy_symbol.1718	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism; The Great Brain Robbery
Thegreatbrainrobbery	all:item.oak_plank.8778	ALL	item.oak_plank.8778	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage; Cold War; The Great Brain Robbery; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Thegreatbrainrobbery	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Thegreatbrainrobbery	all:item.ring_of_charos.4202	ALL	item.ring_of_charos.4202	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Thegreatbrainrobbery	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Thegreatbrainrobbery	all:item.watermelon_seed.5321	ALL	item.watermelon_seed.5321	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Great Brain Robbery
Thegreatbrainrobbery	all:item.wolf_whistle.10896	ALL	item.wolf_whistle.10896	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Great Brain Robbery
Thegreatbrainrobbery	all:item.wooden_cat.10891	ALL	item.wooden_cat.10891	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Great Brain Robbery
Thehandinthesand	all:item.beer.1917	ALL	item.beer.1917	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale of a Drunken Dwarf; Prince Ali Rescue; The Feud; The Final Dawn; The Hand in the Sand; Tower of Life; Vampyre Slayer
Thehandinthesand	all:item.bucket_of_sand.1783	ALL	item.bucket_of_sand.1783	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
Thehandinthesand	all:item.lantern_lens.4542	ALL	item.lantern_lens.4542	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand; While Guthix Sleeps
Thehandinthesand	all:item.magical_orb.6950	ALL	item.magical_orb.6950	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
Thehandinthesand	all:item.red_dye.1763	ALL	item.red_dye.1763	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enlightened Journey; Getting Ahead; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves; The Hand in the Sand
Thehandinthesand	all:item.redberries.1951	ALL	item.redberries.1951	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Prince Ali Rescue; The Hand in the Sand
Thehandinthesand	all:item.sand.6958	ALL	item.sand.6958	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
Thehandinthesand	all:item.sandy_hand.6945	ALL	item.sandy_hand.6945	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
Thehandinthesand	all:item.sandy_s_rota.6948	ALL	item.sandy_s_rota.6948	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
Thehandinthesand	all:item.vial.229	ALL	item.vial.229	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Land of the Goblins; Shadow of the Storm; The Dig Site; The Golem; The Hand in the Sand; Watchtower
Thehandinthesand	all:item.white_berries.239	ALL	item.white_berries.239	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand; While Guthix Sleeps
Theheartofdarkness	all:item.civitas_illa_fortis_teleport.28824	ALL	item.civitas_illa_fortis_teleport.28824	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
Theheartofdarkness	all:item.emissary_hood.29868	ALL	item.emissary_hood.29868	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
Theheartofdarkness	all:item.emissary_robe_bottom.29872	ALL	item.emissary_robe_bottom.29872	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
Theheartofdarkness	all:item.emissary_robe_top.29870	ALL	item.emissary_robe_top.29870	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
Theheartofdarkness	all:item.emissary_sandals.29874	ALL	item.emissary_sandals.29874	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn; The Heart of Darkness
Theheartofdarkness	all:item.limestone_brick.3420	ALL	item.limestone_brick.3420	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Shades of Mort’ton; Song of the Elves; The Heart of Darkness
Theheartofdarkness	all:item.quetzal_feed.28975	ALL	item.quetzal_feed.28975	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Heart of Darkness
Theheartofdarkness	all:item.soft_clay.1761	ALL	item.soft_clay.1761	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
Theidesofmilk	all:item.milk_sample.33128	ALL	item.milk_sample.33128	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Ides of Milk
Theknightssword	all:item.blurite_ore.668	ALL	item.blurite_ore.668	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Knight's Sword
Theknightssword	all:item.blurite_sword.667	ALL	item.blurite_sword.667	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Knight's Sword
Theknightssword	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Theknightssword	all:item.redberry_pie.2325	ALL	item.redberry_pie.2325	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Prying Times; The Giant Dwarf; The Knight's Sword
Thepathofglouphrie	all:item.crystal_chime.28577	ALL	item.crystal_chime.28577	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Path of Glouphrie
Thepathofglouphrie	all:item.crystal_chime_seed.28575	ALL	item.crystal_chime_seed.28575	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Path of Glouphrie
Thepathofglouphrie	all:item.mith_grapple.9418	ALL	item.mith_grapple.9418	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Curse of Arrav; The Path of Glouphrie
Thequeenofthieves	all:item.stew.2003	ALL	item.stew.2003	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; The Queen of Thieves
Theredreef	all:item.deep_sea_apparatus.31296	ALL	item.deep_sea_apparatus.31296	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Red Reef
Theredreef	all:item.deep_sea_helmet.31295	ALL	item.deep_sea_helmet.31295	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Red Reef
Therestlessghost	all:item.ghostspeak_amulet.552	ALL	item.ghostspeak_amulet.552	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism; Ghosts Ahoy; Nature Spirit; The General's Shadow; The Restless Ghost; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Therestlessghost	all:item.necklace_of_passage_5.21146	ALL	item.necklace_of_passage_5.21146	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Restless Ghost
Theslugmenace	all:item.air-rune	ALL	item.air-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale, Dragon Slayer II, Horror from the Deep, Spirits of the Elid, The Giant Dwarf, The Slug Menace, Underground Pass, Waterfall Quest and While Guthix Sleeps
Theslugmenace	all:item.chisel	ALL	item.chisel	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Big Chompy Bird Hunting, Desert Treasure II, Dragon Slayer II, Enakhra's Lament, Haunted Mine, Monkey Madness II, Mourning's End Part II, One Small Favour, Shilo Village, Sins of the Father, Sleeping Giants, Tears of Guthix, Temple of the Eye, The Slug Menace and While Guthix Sleeps
Theslugmenace	all:item.earth-rune	ALL	item.earth-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, Legends Quest, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Theslugmenace	all:item.fire-rune	ALL	item.fire-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer II, Horror from the Deep, The Slug Menace and While Guthix Sleeps
Theslugmenace	all:item.mind-rune	ALL	item.mind-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends’ Quest; The Slug Menace; While Guthix Sleeps
Theslugmenace	all:item.swamp_paste.1941	ALL	item.swamp_paste.1941	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever; Dragon Slayer II; In Aid of the Myreque; Sea Slug; Shades of Mort’ton; The Slug Menace
Theslugmenace	all:item.water-rune	ALL	item.water-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, In Aid of the Myreque, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Thetouristtrap	all:item.ana_in_a_barrel.1842	ALL	item.ana_in_a_barrel.1842	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Thetouristtrap	all:item.barrel.1841	ALL	item.barrel.1841	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Regicide; The Tourist Trap
Thetouristtrap	all:item.bronze-bar	ALL	item.bronze-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Observatory Quest, One Small Favour, Prince Ali Rescue, The Giant Dwarf and The Tourist Trap; Quest completeness review batch 6
Thetouristtrap	all:item.desert_boots.1837	ALL	item.desert_boots.1837	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Thetouristtrap	all:item.desert_robe.1835	ALL	item.desert_robe.1835	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; The Tourist Trap
Thetouristtrap	all:item.desert_shirt.1833	ALL	item.desert_shirt.1833	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; The Tourist Trap
Thetouristtrap	all:item.feather.314	ALL	item.feather.314	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Big Chompy Bird Hunting; Client of Kourend; Cold War; Mourning’s End Part I; The Tourist Trap
Thetouristtrap	all:item.knife	ALL	item.knife	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, Below Ice Mountain, Big Chompy Bird Hunting, Curse of the Empty Lord, Darkness of Hallowvale, Desert Treasure II, Elemental Workshop I, Getting Ahead, Ghosts Ahoy, Lost City, Misthalin Mystery, Perilous Moon, Recipe for Disaster, Sins of the Father, Spirits of the Elid, Tai Bwo Wannai Trio, The Final Dawn, The Fremennik Isles, The Fremennik Trials, The Tourist Trap, While Guthix Sleeps and Zogre Flesh Eaters; Quest completeness review batch 6
Thetouristtrap	all:item.slave_boots.1846	ALL	item.slave_boots.1846	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Thetouristtrap	all:item.slave_robe.1845	ALL	item.slave_robe.1845	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Thetouristtrap	all:item.slave_shirt.1844	ALL	item.slave_shirt.1844	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Thetouristtrap	all:item.tenti_pineapple.1851	ALL	item.tenti_pineapple.1851	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
Throneofmiscellania	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Throneofmiscellania	all:item.lobster_pot.301	ALL	item.lobster_pot.301	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer I; Throne of Miscellania
Throneofmiscellania	all:item.logs	ALL	item.logs	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Throneofmiscellania	all:item.rake.5341	ALL	item.rake.5341	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; My Arm's Big Adventure; Rum Deal; Throne of Miscellania
Toweroflife	all:item.beer.1917	ALL	item.beer.1917	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Forgettable Tale of a Drunken Dwarf; Prince Ali Rescue; The Feud; The Final Dawn; The Hand in the Sand; Tower of Life; Vampyre Slayer
Toweroflife	all:item.builder_s_boots.10865	ALL	item.builder_s_boots.10865	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tower Of Life
Toweroflife	all:item.builder_s_shirt.10863	ALL	item.builder_s_shirt.10863	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tower Of Life
Toweroflife	all:item.builder_s_trousers.10864	ALL	item.builder_s_trousers.10864	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tower Of Life
Toweroflife	all:item.hard_hat.10862	ALL	item.hard_hat.10862	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tower Of Life
Toweroflife	all:item.metal_bar.10876	ALL	item.metal_bar.10876	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Treegnomevillage	all:item.logs	ALL	item.logs	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
Trollromance	all:item.bucket_of_wax.30	ALL	item.bucket_of_wax.30	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Merlin's Crystal; Troll Romance
Trollromance	all:item.cake_tin.1887	ALL	item.cake_tin.1887	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; Troll Romance
Trollromance	all:item.iron-bar	ALL	item.iron-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism, Beneath Cursed Sands, Bone Voyage, Death Plateau, One Small Favour, Swan Song, The Giant Dwarf, The Knight's Sword, Throne of Miscellania and Troll Romance
Trollromance	all:item.maple_logs.1517	ALL	item.maple_logs.1517	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Shadows of Custodia; The Eyes of Glouphrie; Troll Romance
Trollromance	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Trollromance	all:item.swamp_tar.1939	ALL	item.swamp_tar.1939	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Eagles' Peak; Horror from the Deep; Troll Romance
Trollromance	all:item.trollweiss.4086	ALL	item.trollweiss.4086	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Troll Romance
Troubledtortugans	all:item.seaweed.401	ALL	item.seaweed.401	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tai Bwo Wannai Trio; Troubled Tortugans
Troubledtortugans	all:item.tortugan_shield.31398	ALL	item.tortugan_shield.31398	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Troubled Tortugans
Undergroundpass	all:item.air-rune	ALL	item.air-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale, Dragon Slayer II, Horror from the Deep, Spirits of the Elid, The Giant Dwarf, The Slug Menace, Underground Pass, Waterfall Quest and While Guthix Sleeps
Undergroundpass	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Undergroundpass	all:item.klank_s_gauntlets.1495	ALL	item.klank_s_gauntlets.1495	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Underground Pass
Undergroundpass	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Undergroundpass	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Undergroundpass	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Undergroundpass	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Undergroundpass	all:item.unicorn_horn.237	ALL	item.unicorn_horn.237	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Underground Pass
Undergroundpass	all:item.zamorak_monk_bottom.1033	ALL	item.zamorak_monk_bottom.1033	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Underground Pass
Undergroundpass	all:item.zamorak_monk_top.1035	ALL	item.zamorak_monk_top.1035	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Underground Pass
