family_id	entity_type	canonical_id	variant_ids	family_version	free_to_play
cache-npc-family.gardener_gunnhild.3656	NPC	3656		11	false
cache-npc-family.gargoyle.412	NPC	412	413,1543	9	false
cache-npc-family.garth.2669	NPC	2669	15833	17	false
cache-npc-family.gelatinnoth_mother.4884	NPC	4884	4885,4886,4887,4888,4889,6312,6313,6314,6315,6316,6317,6373,6374,6375,6376,6377,6378	13	false
cache-npc-family.gelmir.9059	NPC	9059		11	false
cache-npc-family.gem_merchant.3207	NPC	3207	8723,13336	11	false
cache-npc-family.gem_trader.2874	NPC	2874		11	false
cache-npc-family.gemstone_crab.14779	NPC	14779		9	false
cache-npc-family.general_graardor.2215	NPC	2215	6494,12444	9	false
cache-npc-family.general_khazard.12025	NPC	12025	3510,12054,12055,12056	17	false
cache-npc-family.georgy.2620	NPC	2620		9	false
cache-npc-family.gerrant.1790	NPC	1790	2891	11	false
cache-npc-family.gethin.1482	NPC	1482		11	false
cache-npc-family.ghast.946	NPC	946	5625,5626,5627	10	false
cache-npc-family.ghost.85	NPC	85	86,87,88,89,90,91,92,93,94,95,96,97,98,99,472,473,474,505,506,507,2527,2528,2529,2530,2531,2532,2533,2534,3516,3625,3975,3976,3977,3978,3979,5370,7263,7264,9194,10697,10698,10699,11301,11860,11862,12254,14683	17	false
cache-npc-family.ghost_banker.3003	NPC	3003		11	false
cache-npc-family.ghost_captain.3005	NPC	3005	3006	17	false
cache-npc-family.ghost_guard.6698	NPC	6698	3007,11205	17	false
cache-npc-family.ghost_shopkeeper.3000	NPC	3000		11	false
cache-npc-family.ghoul.289	NPC	289		9	false
cache-npc-family.ghoul_champion.3330	NPC	3330		9	false
cache-npc-family.giant_ant.15436	NPC	15436	15437	10	false
cache-npc-family.giant_bat.2834	NPC	2834	4504,6824	9	false
cache-npc-family.giant_champion.3329	NPC	3329		9	false
cache-npc-family.giant_crypt_rat.1680	NPC	1680	1681,1682	9	false
cache-npc-family.giant_crypt_spider.1684	NPC	1684		9	false
cache-npc-family.giant_frog.477	NPC	477	8700	10	false
cache-npc-family.giant_goblin.12452	NPC	12452		9	false
cache-npc-family.giant_lobster.2994	NPC	2994	4800,15034	10	false
cache-npc-family.giant_mole.5779	NPC	5779	6499	9	false
cache-npc-family.giant_mosquito.1041	NPC	1041	15440	9	false
cache-npc-family.giant_roc.763	NPC	763	6323,6384	13	false
cache-npc-family.giant_rock_crab.2261	NPC	2261	5940,14424	9	false
cache-npc-family.giant_rockslug.7392	NPC	7392		9	false
cache-npc-family.giant_scarab.797	NPC	797	1127,6343	13	false
cache-npc-family.giant_sea_snake.1101	NPC	1101		9	false
cache-npc-family.giant_skeleton.680	NPC	680	681,6440	10	false
cache-npc-family.giant_snail.5628	NPC	5628	5629,5630	10	false
cache-npc-family.giant_wasp.15438	NPC	15438	15439	9	false
cache-npc-family.gileth.2683	NPC	2683		11	false
cache-npc-family.glacies.11286	NPC	11286		9	false
cache-npc-family.glenda.9163	NPC	9163		11	false
cache-npc-family.glod.5129	NPC	5129	6297,6358	13	false
cache-npc-family.glorfindel.9073	NPC	9073		11	false
cache-npc-family.glough.7101	NPC	7101	1425,2061,7100,7102,7115	17	false
cache-npc-family.gnome.5968	NPC	5968	4233,4234,5130,5132,5309,5969,5970,6094,6095,6096	17	false
cache-npc-family.gnome_archer.6097	NPC	6097		9	false
cache-npc-family.gnome_banker.6084	NPC	6084		11	false
cache-npc-family.gnome_child.6077	NPC	6077	6078,6079	9	false
cache-npc-family.gnome_driver.6098	NPC	6098		9	false
cache-npc-family.gnome_guard.6081	NPC	6081	6082,6574,11199	10	false
cache-npc-family.gnome_mage.6099	NPC	6099		9	false
cache-npc-family.gnome_troop.4973	NPC	4973	4974,5966,5967	10	false
cache-npc-family.gnome_waiter.2657	NPC	2657		11	false
cache-npc-family.gnome_woman.6086	NPC	6086	6087	9	false
cache-npc-family.goat.1792	NPC	1792	1793,1795,1796	9	false
cache-npc-family.goblin_champion.3353	NPC	3353		9	false
cache-npc-family.goblin_guard.5369	NPC	5369	11314,11315	17	false
cache-npc-family.golem.2836	NPC	2836	9051	10	false
cache-npc-family.golem_guard.14125	NPC	14125		9	false
cache-npc-family.golova.6953	NPC	6953		11	false
cache-npc-family.gorad.4367	NPC	4367		9	false
cache-npc-family.gorak.1834	NPC	1834	3141	10	false
cache-npc-family.goreu.5297	NPC	5297		11	false
cache-npc-family.grace.5919	NPC	5919		11	false
cache-npc-family.grand_exchange_clerk.2148	NPC	2148	2149,2150,2151	11	false
cache-npc-family.grave_scorpion.5372	NPC	5372		9	false
cache-npc-family.great_olm.7554	NPC	7554	7553,7555	13	false
cache-npc-family.great_white_shark.15200	NPC	15200	15201	17	false
cache-npc-family.greater_abyssal_demon.7410	NPC	7410	12451	10	false
cache-npc-family.greater_demon.2025	NPC	2025	2026,2027,2028,2029,2030,2031,2032,7244,7245,7246,7871,7872,7873,12387	10	false
cache-npc-family.greater_nechryael.7278	NPC	7278	11240	9	false
cache-npc-family.greater_skeleton_hellhound.6614	NPC	6614	12108	10	false
cache-npc-family.green_dragon.260	NPC	260	261,262,263,264,7868,7869,7870,8082,13010,13488	10	false
cache-npc-family.greengrocer.776	NPC	776	3689	11	false
cache-npc-family.gregory.14912	NPC	14912		11	false
cache-npc-family.grey_golem.4744	NPC	4744		9	false
cache-npc-family.grigor_rasputin.9697	NPC	9697		11	false
cache-npc-family.grimy_lizard.13029	NPC	13029	14430	9	false
cache-npc-family.grinka_krast.9720	NPC	9720		11	false
cache-npc-family.grip.4919	NPC	4919		9	false
cache-npc-family.grizzly_bear.2838	NPC	2838	3423,11989	10	false
cache-npc-family.grizzly_bear_cub.3424	NPC	3424	3425	10	false
cache-npc-family.group_storage_tutor.11230	NPC	11230		11	false
cache-npc-family.growler.2207	NPC	2207		9	false
cache-npc-family.growthling.8194	NPC	8194		9	false
cache-npc-family.grum.1789	NPC	1789	2889	11	false
cache-npc-family.gryphon.14857	NPC	14857	14858,15009	9	false
cache-npc-family.guard_bandit.1027	NPC	1027		9	false
cache-npc-family.guardian_drake.10400	NPC	10400		9	false
cache-npc-family.guardian_mummy.1779	NPC	1779		11	false
cache-npc-family.guardian_of_armadyl.3445	NPC	3445	3446,13509	17	false
cache-npc-family.guildmaster_jane.8587	NPC	8587	8586	17	false
cache-npc-family.guilin.9070	NPC	9070		11	false
cache-npc-family.guinevere.9164	NPC	9164		11	false
cache-npc-family.gulldamar.2364	NPC	2364		11	false
cache-npc-family.gulluck.15	NPC	15		11	false
cache-npc-family.gummy.3598	NPC	3598		11	false
cache-npc-family.gundai.1600	NPC	1600		11	false
cache-npc-family.gunslik.2359	NPC	2359		11	false
cache-npc-family.gunthor_the_brave.299	NPC	299		9	false
cache-npc-family.guppa.15064	NPC	15064		11	false
cache-npc-family.gurtob.15100	NPC	15100	15099	17	false
cache-npc-family.guthan_the_infested.1674	NPC	1674		9	false
cache-npc-family.gwallter.9158	NPC	9158		11	false
cache-npc-family.gwyn.9159	NPC	9159		11	false
cache-npc-family.gwyna.15107	NPC	15107	15106	17	false
cache-npc-family.gyr_falcon.1342	NPC	1342	1343,1344	11	false
cache-npc-family.h_a_m_archer.5157	NPC	5157		9	false
cache-npc-family.h_a_m_guard.2536	NPC	2536	2537,2538	10	false
cache-npc-family.h_a_m_mage.5158	NPC	5158		9	false
cache-npc-family.h_a_m_member.2540	NPC	2540	2541,2542,2543,4513,4514	17	false
cache-npc-family.haemas_lamescus.9698	NPC	9698		11	false
cache-npc-family.hairdresser.1305	NPC	1305		11	false
cache-npc-family.hajedy.5356	NPC	5356		11	false
cache-npc-family.halla.3678	NPC	3678	1079	12	false
cache-npc-family.hamab.5253	NPC	5253		11	false
cache-npc-family.haming.768	NPC	768		11	false
cache-npc-family.hammerhead_shark.15196	NPC	15196	15197	17	false
cache-npc-family.hari.1325	NPC	1325		11	false
cache-npc-family.harminia.12766	NPC	12766		11	false
cache-npc-family.harpie_bug_swarm.464	NPC	464		9	false
cache-npc-family.harry.3213	NPC	3213		11	false
cache-npc-family.hatna.12707	NPC	12707		11	false
cache-npc-family.head.5644	NPC	5644	5645	9	false
cache-npc-family.head_guard.11093	NPC	11093	1209,11095,11097,11099,11101,11103,11105,11107	17	false
cache-npc-family.head_menaphite_guard.11529	NPC	11529		9	false
cache-npc-family.head_thief.4248	NPC	4248		9	false
cache-npc-family.headless_beast.10493	NPC	10493	10492,10506	13	false
cache-npc-family.heckel_funch.16	NPC	16		11	false
cache-npc-family.helemos.4924	NPC	4924		11	false
cache-npc-family.helga.770	NPC	770		11	false
cache-npc-family.hellhound.104	NPC	104	105,135,3133,7256,7877	10	false
cache-npc-family.helpful_spirit.11694	NPC	11694		11	false
cache-npc-family.henderson.14866	NPC	14866		11	false
cache-npc-family.hendor.7717	NPC	7717	9113	12	false
cache-npc-family.hengel.3284	NPC	3284		9	false
cache-npc-family.hermit_crab.14852	NPC	14852		9	false
cache-npc-family.hero.3295	NPC	3295	11934,11935	9	false
cache-npc-family.herquin.6529	NPC	6529		11	false
cache-npc-family.hervi.2362	NPC	2362		11	false
cache-npc-family.heskel.2679	NPC	2679		11	false
cache-npc-family.hespori.8583	NPC	8583	11192	10	false
cache-npc-family.hickton.3212	NPC	3212		11	false
cache-npc-family.hill_giant.2098	NPC	2098	2099,2100,2101,2102,2103,7261,10374,10375,10376,11467,12848,12849,12850,13502,13503,13504	17	false
cache-npc-family.hirko.2783	NPC	2783		11	false
cache-npc-family.historian_aldo.7615	NPC	7615	7226	17	false
cache-npc-family.hobgoblin.132	NPC	132	2241,3049,3050,3286,3287,3288,3289,4805	10	false
cache-npc-family.hobgoblin_champion.3354	NPC	3354		9	false
cache-npc-family.holgart.5069	NPC	5069	5068,5070,5072,5073,7324,7789	17	false
cache-npc-family.holoy.2784	NPC	2784		11	false
cache-npc-family.holthion.8996	NPC	8996		9	false
cache-npc-family.honest_jimmy.1816	NPC	1816		11	false
cache-npc-family.hoop_snake.7802	NPC	7802		9	false
cache-npc-family.hopeless_beast.4696	NPC	4696	4697	9	false
cache-npc-family.hopeless_creature.1072	NPC	1072	1073,1074,4695	10	false
cache-npc-family.horace.6943	NPC	6943		11	false
cache-npc-family.hordal.12704	NPC	12704		11	false
cache-npc-family.horvik.2882	NPC	2882		11	false
cache-npc-family.hring_hring.1941	NPC	1941		11	false
cache-npc-family.hudo.12	NPC	12		11	false
cache-npc-family.hueycoatl_body.14017	NPC	14017		9	false
cache-npc-family.hueycoatl_tail.14014	NPC	14014		9	false
cache-npc-family.huge_spider.134	NPC	134		9	false
cache-npc-family.huito.13041	NPC	13041		11	false
cache-npc-family.hura.2785	NPC	2785		11	false
cache-npc-family.husk.9454	NPC	9454	9455,9466,9467	10	false
cache-npc-family.hydra.8609	NPC	8609		9	false
cache-npc-family.hygd.4110	NPC	4110		9	false
cache-npc-family.i_dscim_you.15553	NPC	15553		9	false
cache-npc-family.ian.2196	NPC	2196		11	false
cache-npc-family.ice_elemental.14151	NPC	14151		9	false
cache-npc-family.ice_giant.2085	NPC	2085	2086,2087,2088,2089,7878,7879,7880,13796,13797	10	false
cache-npc-family.ice_queen.4922	NPC	4922		9	false
cache-npc-family.ice_spider.3022	NPC	3022	10722,13798	9	false
cache-npc-family.ice_troll.648	NPC	648	649,650,651,652,653,654,698,699,700,701,702,703,704,705	17	false
cache-npc-family.ice_troll_female.1876	NPC	1876	5830	9	false
cache-npc-family.ice_troll_grunt.1877	NPC	1877	5831	9	false
cache-npc-family.ice_troll_king.5822	NPC	5822	6294,6356	13	false
cache-npc-family.ice_troll_male.1875	NPC	1875	5829	9	false
cache-npc-family.ice_troll_runt.1874	NPC	1874	5828	9	false
cache-npc-family.ice_warrior.2841	NPC	2841	2842,2851,13802	9	false
cache-npc-family.ice_wolf.645	NPC	645	646,647,710,711,712,713,714,715	10	false
cache-npc-family.icefiend.3140	NPC	3140	4813	10	false
cache-npc-family.icelord.852	NPC	852	853,854,855	9	false
cache-npc-family.ichta.13929	NPC	13929		11	false
cache-npc-family.idril.9063	NPC	9063		11	false
cache-npc-family.ifaba.5252	NPC	5252		11	false
cache-npc-family.ignisia.7374	NPC	7374		11	false
cache-npc-family.ilfeen.8769	NPC	8769	8676,8825	17	false
cache-npc-family.imia.13131	NPC	13131		11	false
cache-npc-family.imiago.2688	NPC	2688		11	false
cache-npc-family.imin.9082	NPC	9082		11	false
cache-npc-family.iminye.9087	NPC	9087		11	false
cache-npc-family.imp.3134	NPC	3134	5007,14200,14207,14233,15646,15647,15648,15649,15653,15654,15655,15656,15657,15658	17	false
cache-npc-family.imp_champion.3355	NPC	3355		9	false
cache-npc-family.impaler_deer.15759	NPC	15759		9	false
cache-npc-family.imre.2614	NPC	2614		9	false
cache-npc-family.indis.9086	NPC	9086		11	false
cache-npc-family.infernal_mage.443	NPC	443	444,445,446,447	9	false
cache-npc-family.infernal_pyrelord.9465	NPC	9465		9	false
cache-npc-family.inga.3946	NPC	3946	13162	17	false
cache-npc-family.ingwe.9071	NPC	9071		11	false
cache-npc-family.ingwion.9064	NPC	9064		11	false
cache-npc-family.insatiable_bloodveld.7397	NPC	7397		9	false
cache-npc-family.insatiable_mutated_bloodveld.7398	NPC	7398		9	false
cache-npc-family.invrigar_the_necromancer.511	NPC	511		9	false
cache-npc-family.iorwerth_archer.3428	NPC	3428	8760,8923,8953,8954	9	false
cache-npc-family.iorwerth_warrior.3429	NPC	3429	8759,8922,8955,8956,9502,9503	9	false
cache-npc-family.irina.2622	NPC	2622		9	false
cache-npc-family.irksol.3203	NPC	3203		11	false
cache-npc-family.iron_bill.14915	NPC	14915		11	false
cache-npc-family.iron_dragon.272	NPC	272	273,7254,8080	10	false
cache-npc-family.irvig_senay.3965	NPC	3965		9	false
cache-npc-family.ishmael.10618	NPC	10618		11	false
cache-npc-family.islwyn.8675	NPC	8675	7780,8818,8819,9146	17	false
cache-npc-family.ithoi_the_navigator.7964	NPC	7964	7961	17	false
cache-npc-family.ivan_strom.9532	NPC	9532	4440,4441,5053,9530,9531,9536,15835,15855,15856,15857,15861,15864	17	false
cache-npc-family.iwan.9153	NPC	9153		11	false
cache-npc-family.jack.8037	NPC	8037	5544	17	false
cache-npc-family.jackal.4185	NPC	4185	11583	9	false
cache-npc-family.jade.2472	NPC	2472		11	false
cache-npc-family.jaguar.12976	NPC	12976		9	false
cache-npc-family.jaguar_cub.12977	NPC	12977		9	false
cache-npc-family.jaguar_warrior.12810	NPC	12810	13660	10	false
cache-npc-family.jail_guard.4276	NPC	4276	4277,4278,4279,14885,14886	17	false
cache-npc-family.jailer.300	NPC	300		9	false
cache-npc-family.jake.3863	NPC	3863		9	false
cache-npc-family.jal_ak.7693	NPC	7693		9	false
cache-npc-family.jal_akrek_ket.7696	NPC	7696		9	false
cache-npc-family.jal_akrek_mej.7694	NPC	7694		9	false
cache-npc-family.jal_akrek_xil.7695	NPC	7695		9	false
cache-npc-family.jal_imkot.7697	NPC	7697	12455,12594	9	false
cache-npc-family.jal_mejjak.7708	NPC	7708		9	false
cache-npc-family.jal_mejrah.7692	NPC	7692		9	false
cache-npc-family.jal_nib.7691	NPC	7691		9	false
cache-npc-family.jal_xil.7698	NPC	7698	7702	9	false
cache-npc-family.jal_zek.7699	NPC	7699	7703	9	false
cache-npc-family.jaltok_jad.7700	NPC	7700	7704,10623	9	false
cache-npc-family.jamila.3892	NPC	3892		11	false
cache-npc-family.jaraah.3344	NPC	3344		11	false
cache-npc-family.jardric.8106	NPC	8106	8053,8105,8107,8155	17	false
cache-npc-family.jatix.8532	NPC	8532		11	false
cache-npc-family.javelin_colossus.12817	NPC	12817		9	false
cache-npc-family.jeb.4803	NPC	4803	4802	17	false
cache-npc-family.jeff.3282	NPC	3282	5546,10415	17	false
cache-npc-family.jelly.437	NPC	437	438,439,440,441,442,7518,11241,11242,11243,11244,11245	17	false
cache-npc-family.jennella.3944	NPC	3944		9	false
cache-npc-family.jennifer.305	NPC	305	905,906	17	false
cache-npc-family.jhallan.12353	NPC	12353	12064,12354	17	false
cache-npc-family.jiminua.2893	NPC	2893		11	false
cache-npc-family.jittery_jim.15273	NPC	15273	15272,15275	17	false
cache-npc-family.jobless_jim.15254	NPC	15254	15253,15256	17	false
cache-npc-family.joe.4019	NPC	4019	1216,4289,11577	17	false
cache-npc-family.jofridr_mordstatter.1884	NPC	1884		11	false
cache-npc-family.jogre.2094	NPC	2094	2234	10	false
cache-npc-family.jogre_champion.3356	NPC	3356		9	false
cache-npc-family.johnathon.5445	NPC	5445	5443	17	false
cache-npc-family.jolly_jim.15283	NPC	15283	15282,15285	17	false
cache-npc-family.jonny_the_beard.14139	NPC	14139	14138	17	false
cache-npc-family.jorzik.1561	NPC	1561		11	false
cache-npc-family.joseph.2616	NPC	2616		9	false
cache-npc-family.jossik.4423	NPC	4423	4424	17	false
cache-npc-family.jubbly_bird.4863	NPC	4863	4864	17	false
cache-npc-family.jubster.3604	NPC	3604		9	false
cache-npc-family.judge_of_yama.10938	NPC	10938	14180,15663	17	false
cache-npc-family.jukat.3201	NPC	3201		11	false
cache-npc-family.jumaane.7121	NPC	7121		11	false
cache-npc-family.jungle_demon.1443	NPC	1443	6321,6382	13	false
cache-npc-family.jungle_eagle.1488	NPC	1488		11	false
cache-npc-family.jungle_horror.1042	NPC	1042	1043,1044,1045,1046	9	false
cache-npc-family.jungle_spider.3020	NPC	3020	5243,6267,6271	10	false
cache-npc-family.jungle_wolf.232	NPC	232		9	false
cache-npc-family.junior_jim.14975	NPC	14975	14974,15238	17	false
cache-npc-family.junior_navigator.7764	NPC	7764	7763	17	false
cache-npc-family.justiciar_zachariah.7858	NPC	7858	12449	10	false
cache-npc-family.justine.8721	NPC	8721		11	false
cache-npc-family.juvenile_custodian_stalker.14702	NPC	14702		9	false
cache-npc-family.k_ril_tsutsaroth.3129	NPC	3129	6495,12446	9	false
cache-npc-family.kaiquir.15601	NPC	15601		11	false
cache-npc-family.kalphite_guardian.959	NPC	959	960,962	9	false
cache-npc-family.kalphite_queen.963	NPC	963	965,4303,4304,6500,6501	9	false
cache-npc-family.kalphite_soldier.138	NPC	138	957,958	9	false
cache-npc-family.kalphite_worker.955	NPC	955	956,961	9	false
cache-npc-family.kalrag.8993	NPC	8993		9	false
cache-npc-family.kamfreena.2461	NPC	2461		11	false
cache-npc-family.kamil.3458	NPC	3458	1129,6345	13	false
cache-npc-family.karamel.4882	NPC	4882	6310,6371	13	false
cache-npc-family.karil_the_tainted.1675	NPC	1675		9	false
cache-npc-family.kasonde.12262	NPC	12262	12256,12257,12258,12263,12264	17	false
cache-npc-family.kasonde_the_craven.12331	NPC	12331	12332	9	false
cache-npc-family.kathy_corkat.4299	NPC	4299	4298	17	false
cache-npc-family.kazemde.4755	NPC	4755		11	false
cache-npc-family.kebbit.1494	NPC	1494		9	false
cache-npc-family.keef.7105	NPC	7105	7104	17	false
cache-npc-family.keepa_kettilon.1945	NPC	1945		11	false
cache-npc-family.kelyn.9015	NPC	9015	8914	17	false
cache-npc-family.kenelme.7202	NPC	7202		11	false
cache-npc-family.kephri.11719	NPC	11719	11721,12125	9	false
cache-npc-family.ket_zek.3125	NPC	3125	3126,15572,15573	10	false
cache-npc-family.ketla_the_unworthy.12329	NPC	12329	12330	9	false
cache-npc-family.khazard_commander.4972	NPC	4972		9	false
cache-npc-family.khazard_guard.1208	NPC	1208	1210,1211,12019,12020,12021	17	false
cache-npc-family.khazard_ogre.1225	NPC	1225		9	false
cache-npc-family.khazard_scorpion.1226	NPC	1226		9	false
cache-npc-family.khazard_trooper.4969	NPC	4969	4970,5964,5965	9	false
cache-npc-family.khazard_warlord.6390	NPC	6390	6329,7621,7622	17	false
cache-npc-family.killerwatt.469	NPC	469	470	9	false
cache-npc-family.king.14496	NPC	14496		11	false
cache-npc-family.king_black_dragon.239	NPC	239	6502,12440	10	false
cache-npc-family.king_kurask.7405	NPC	7405		9	false
cache-npc-family.king_narnode_shareen.8020	NPC	8020	8019	17	false
cache-npc-family.king_roald.4163	NPC	4163	5215,6328,6389,8042,12621	17	false
cache-npc-family.king_sand_crab.7266	NPC	7266		9	false
cache-npc-family.king_scorpion.3027	NPC	3027		9	false
cache-npc-family.knight_of_ardougne.3297	NPC	3297	3300,8799,8800,8851,8852,8854,11902,11936	17	false
cache-npc-family.knight_of_saradomin.2213	NPC	2213	2214	10	false
cache-npc-family.knight_of_varlamore.12916	NPC	12916	7477,8712,12902,12904,12906,12908,12910,12912,12914,13114,13115,13116,13117,13118,13119	17	false
cache-npc-family.kob.7107	NPC	7107	7106	17	false
cache-npc-family.kolodion.1609	NPC	1609	1603,1605,1606,1607,1608	17	false
cache-npc-family.konar_quo_maten.8623	NPC	8623		11	false
cache-npc-family.korgan.15408	NPC	15408		11	false
cache-npc-family.kortan.8683	NPC	8683		11	false
cache-npc-family.kovac.11472	NPC	11472	11468,11470	17	false
cache-npc-family.kragen.2665	NPC	2665		11	false
cache-npc-family.kraka.928	NPC	928		9	false
cache-npc-family.kraken.494	NPC	494	6656	17	false
cache-npc-family.kree_arra.3162	NPC	3162	6492,12443,15697	9	false
cache-npc-family.kroy.9560	NPC	9560	9773	17	false
cache-npc-family.kruk.6805	NPC	6805	5257,6804,7099	17	false
cache-npc-family.krystilia.7663	NPC	7663		11	false
cache-npc-family.ksenia.2627	NPC	2627		9	false
cache-npc-family.kuradal.13623	NPC	13623		11	false
cache-npc-family.kurask.410	NPC	410	411	9	false
cache-npc-family.kylie_minnow.7728	NPC	7728	7727	17	false
cache-npc-family.lammy_langle.6814	NPC	6814		11	false
cache-npc-family.lanthus.11650	NPC	11650		11	false
cache-npc-family.lanzig.3940	NPC	3940		9	false
cache-npc-family.lara.15605	NPC	15605		11	false
cache-npc-family.large_chicken.14510	NPC	14510		9	false
cache-npc-family.large_mosquito.6272	NPC	6272		9	false
cache-npc-family.larry.828	NPC	828	827,829,2197,10418	17	false
cache-npc-family.lasenna_rasputin.9709	NPC	9709		11	false
cache-npc-family.lassin.12706	NPC	12706		11	false
cache-npc-family.latlink_fastbell.8537	NPC	8537		11	false
cache-npc-family.lava_dragon.6593	NPC	6593	12607,12608	9	false
cache-npc-family.lava_strykewyrm.15500	NPC	15500		9	false
cache-npc-family.lead_navigator.7762	NPC	7762	7761	17	false
cache-npc-family.leech.3233	NPC	3233	15441	9	false
cache-npc-family.leenz.6986	NPC	6986		11	false
cache-npc-family.leke_quo_keran.8697	NPC	8697		11	false
cache-npc-family.lensa.3943	NPC	3943	1952	17	false
cache-npc-family.lenwe.9116	NPC	9116		11	false
cache-npc-family.lenyig_karna.9723	NPC	9723		11	false
cache-npc-family.leon.1502	NPC	1502		11	false
cache-npc-family.leon_d_cour.3360	NPC	3360		9	false
cache-npc-family.lesser_demon.2005	NPC	2005	2006,2007,2008,2018,3982,7247,7248,7656,7657,7664,7865,7866,7867,12361,12363,12365,12376,12389	10	false
cache-npc-family.lesser_demon_champion.3357	NPC	3357		9	false
cache-npc-family.lev.2619	NPC	2619		9	false
cache-npc-family.lidio.2469	NPC	2469		11	false
cache-npc-family.liliwen.2689	NPC	2689		11	false
cache-npc-family.liliya.2632	NPC	2632		9	false
cache-npc-family.lilly.2470	NPC	2470		11	false
cache-npc-family.lindir.9062	NPC	9062		11	false
cache-npc-family.lisa.7317	NPC	7317	7316	17	false
cache-npc-family.lizard.458	NPC	458		9	false
cache-npc-family.lizardman.6914	NPC	6914	6915,6916,6917,8563	10	false
cache-npc-family.lizardman_brute.6918	NPC	6918	6919,8564,10947	9	false
cache-npc-family.lizardman_shaman.6766	NPC	6766	6767,7573,7574,7744,7745,8565	17	false
cache-npc-family.lliann.9170	NPC	9170		11	false
cache-npc-family.llio.9168	NPC	9168		11	false
cache-npc-family.lobstrosity.7796	NPC	7796		9	false
cache-npc-family.locust.11584	NPC	11584	11585	9	false
cache-npc-family.locust_rider.795	NPC	795	796,800,801	10	false
cache-npc-family.logava.6945	NPC	6945		11	false
cache-npc-family.loinur.7231	NPC	7231		11	false
cache-npc-family.long_tailed_wyvern.7792	NPC	7792		9	false
cache-npc-family.lorelai.2135	NPC	2135		11	false
cache-npc-family.lost_barbarian.2921	NPC	2921		9	false
cache-npc-family.louie_legs.2876	NPC	2876		11	false
cache-npc-family.lowe.2883	NPC	2883		11	false
cache-npc-family.lowerniel_drakan.16204	NPC	16204	16209,16210,16211,16227	10	false
cache-npc-family.lucien.13607	NPC	13607	13527,13608,13609	17	false
cache-npc-family.lucius.14363	NPC	14363		9	false
cache-npc-family.lumberjack_leif.3653	NPC	3653		11	false
cache-npc-family.lumdo.1454	NPC	1454	1453	17	false
cache-npc-family.lunami.14657	NPC	14657		11	false
cache-npc-family.lundail.1601	NPC	1601		11	false
cache-npc-family.lurgon.2314	NPC	2314		11	false
cache-npc-family.lynx.11068	NPC	11068	11069	10	false
cache-npc-family.lynx_tamer.11071	NPC	11071		9	false
cache-npc-family.lyra.2666	NPC	2666		11	false
cache-npc-family.maeglin.9077	NPC	9077		11	false
cache-npc-family.mag.14841	NPC	14841	14840	17	false
cache-npc-family.mage_of_zamorak.2580	NPC	2580	2581,2582,7425	17	false
cache-npc-family.maggot_king.15742	NPC	15742		9	false
cache-npc-family.magic_axe.2844	NPC	2844	7269	9	false
cache-npc-family.magic_combat_tutor.3218	NPC	3218		11	false
cache-npc-family.magic_mark.13663	NPC	13663		9	false
cache-npc-family.magma_strykewyrm.15504	NPC	15504		9	false
cache-npc-family.magnus_gram.6512	NPC	6512	6513	11	false
cache-npc-family.mahtan.9085	NPC	9085		11	false
cache-npc-family.mairin.7784	NPC	7784		11	false
cache-npc-family.makeover_mage.1306	NPC	1306	1307,8487	11	false
cache-npc-family.malevolent_mage.7396	NPC	7396	12456	10	false
cache-npc-family.mama.4020	NPC	4020		11	false
cache-npc-family.mammoth.6604	NPC	6604		9	false
cache-npc-family.maniacal_monkey.6803	NPC	6803	7118	10	false
cache-npc-family.maniacal_monkey_archer.7119	NPC	7119		9	false
cache-npc-family.manta_ray.15220	NPC	15220	15221	17	false
cache-npc-family.manticore.12818	NPC	12818		9	false
cache-npc-family.marble_gargoyle.7407	NPC	7407	7408	9	false
cache-npc-family.marcellus.12936	NPC	12936	12935	17	false
cache-npc-family.marisi.6921	NPC	6921		11	false
cache-npc-family.market_guard.2120	NPC	2120	3949,5732	10	false
cache-npc-family.market_seller.3537	NPC	3537		11	false
cache-npc-family.marla.14914	NPC	14914	13999	17	false
cache-npc-family.marlo.10409	NPC	10409	10408	17	false
cache-npc-family.marten.10370	NPC	10370		11	false
cache-npc-family.martin_the_master_gardener.5832	NPC	5832		11	false
cache-npc-family.martin_thwait.3193	NPC	3193		11	false
cache-npc-family.mary.10503	NPC	10503	4216,10502	17	false
cache-npc-family.master_farmer.5730	NPC	5730	5731,11940,11941,13236,13237,13238,13239,13240,13241,13242,13243,14755,14756,14757,14758	11	false
cache-npc-family.matilda.771	NPC	771		11	false
cache-npc-family.mature_custodian_stalker.14703	NPC	14703		9	false
cache-npc-family.mawrth.5300	NPC	5300	8927	17	false
cache-npc-family.maxilla_beast.16233	NPC	16233		9	false
cache-npc-family.mazchna.13620	NPC	13620	13561	17	false
cache-npc-family.me.785	NPC	785	786,6320,6381	13	false
cache-npc-family.meaty_aura_logist.15154	NPC	15154		11	false
cache-npc-family.melana_moonlander.3840	NPC	3840		11	false
cache-npc-family.melzar_the_mad.823	NPC	823		9	false
cache-npc-family.menaphite_akh.11492	NPC	11492	11493	9	false
cache-npc-family.menaphite_shadow.11462	NPC	11462		9	false
cache-npc-family.menaphite_thug.3549	NPC	3549	3550	9	false
cache-npc-family.mercenary.4656	NPC	4656	287,4657,4658,4659,4678,8213,8214,8215	17	false
cache-npc-family.mercenary_axeman.13535	NPC	13535	13536	9	false
