card_id	display_name	card_type	entity_family_id	canonical_id	reason	runelite_constants
item.orange_pumpkin_shocked.30271	Orange pumpkin (shocked)	ITEM	cache-item-family.orange_pumpkin_shocked.30271	30271	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_SHOCKED
item.orange_pumpkin_silly.30267	Orange pumpkin (silly)	ITEM	cache-item-family.orange_pumpkin_silly.30267	30267	HOLIDAY_EVENT_CONTENT	ORANGE_PUMPKIN_SILLY
item.overload_1.20985	Overload (-)	ITEM	cache-item-family.overload_1.20985	20985	TEMPORARY_INSTANCE_ITEM	OVERLOAD_1_20985,OVERLOAD_2_20986,OVERLOAD_3_20987,OVERLOAD_4_20988
item.overload_1.20993	Overload (+)	ITEM	cache-item-family.overload_1.20993	20993	TEMPORARY_INSTANCE_ITEM	OVERLOAD_1_20993,OVERLOAD_2_20994,OVERLOAD_3_20995,OVERLOAD_4_20996
item.overload_4.11730	Overload	ITEM	cache-item-family.overload_4.11730	11730	TEMPORARY_INSTANCE_ITEM	OVERLOAD_4,OVERLOAD_3,OVERLOAD_2,OVERLOAD_1
item.paddlefish.23874	Paddlefish	ITEM	cache-item-family.paddlefish.23874	23874	TEMPORARY_INSTANCE_ITEM	PADDLEFISH
item.partyhat_specs.12399	Partyhat & specs	ITEM	cache-item-family.partyhat_specs.12399	12399	HOLIDAY_EVENT_CONTENT	PARTYHAT__SPECS
item.phren_bark.23838	Phren bark	ITEM	cache-item-family.phren_bark.23838	23838	TEMPORARY_INSTANCE_ITEM	PHREN_BARK
item.pink_sweets.4564	Pink sweets	ITEM	cache-item-family.pink_sweets.4564	4564	INACCESSIBLE_CACHE_CONTENT	PINK_SWEETS
item.platinum_speedrun_trophy.27424	Platinum speedrun trophy	ITEM	cache-item-family.platinum_speedrun_trophy.27424	27424	TEMPORARY_SPEEDRUN_CONTENT	PLATINUM_SPEEDRUN_TROPHY
item.poet_s_jacket.28126	Poet's jacket	ITEM	cache-item-family.poet_s_jacket.28126	28126	HOLIDAY_EVENT_CONTENT	POETS_JACKET
item.potion_of_power.25206	Potion of power	ITEM	cache-item-family.potion_of_power.25206	25206	TEMPORARY_INSTANCE_ITEM	POTION_OF_POWER1
item.powder_grey_pumpkin_angry.30296	Powder grey pumpkin (angry)	ITEM	cache-item-family.powder_grey_pumpkin_angry.30296	30296	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_ANGRY
item.powder_grey_pumpkin_depressed.30297	Powder grey pumpkin (depressed)	ITEM	cache-item-family.powder_grey_pumpkin_depressed.30297	30297	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_DEPRESSED
item.powder_grey_pumpkin_disgusted.30293	Powder grey pumpkin (disgusted)	ITEM	cache-item-family.powder_grey_pumpkin_disgusted.30293	30293	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_DISGUSTED
item.powder_grey_pumpkin_evil.30295	Powder grey pumpkin (evil)	ITEM	cache-item-family.powder_grey_pumpkin_evil.30295	30295	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_EVIL
item.powder_grey_pumpkin_happy.30300	Powder grey pumpkin (happy)	ITEM	cache-item-family.powder_grey_pumpkin_happy.30300	30300	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_HAPPY
item.powder_grey_pumpkin_laughing.30301	Powder grey pumpkin (laughing)	ITEM	cache-item-family.powder_grey_pumpkin_laughing.30301	30301	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_LAUGHING
item.powder_grey_pumpkin_sad.30299	Powder grey pumpkin (sad)	ITEM	cache-item-family.powder_grey_pumpkin_sad.30299	30299	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_SAD
item.powder_grey_pumpkin_shocked.30298	Powder grey pumpkin (shocked)	ITEM	cache-item-family.powder_grey_pumpkin_shocked.30298	30298	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_SHOCKED
item.powder_grey_pumpkin_silly.30294	Powder grey pumpkin (silly)	ITEM	cache-item-family.powder_grey_pumpkin_silly.30294	30294	HOLIDAY_EVENT_CONTENT	POWDER_GREY_PUMPKIN_SILLY
item.prayer_enhance.20961	Prayer enhance (-)	ITEM	cache-item-family.prayer_enhance.20961	20961	TEMPORARY_INSTANCE_ITEM	PRAYER_ENHANCE_1
item.prayer_enhance.20965	Prayer enhance	ITEM	cache-item-family.prayer_enhance.20965	20965	TEMPORARY_INSTANCE_ITEM	PRAYER_ENHANCE_1_20965
item.prayer_enhance.20969	Prayer enhance (+)	ITEM	cache-item-family.prayer_enhance.20969	20969	TEMPORARY_INSTANCE_ITEM	PRAYER_ENHANCE_1_20969
item.present_box_hat.30479	Present box hat	ITEM	cache-item-family.present_box_hat.30479	30479	HOLIDAY_EVENT_CONTENT	PRESENT_BOX_HAT
item.prop_sword.22316	Prop sword	ITEM	cache-item-family.prop_sword.22316	22316	HOLIDAY_EVENT_CONTENT	PROP_SWORD
item.propeller_hat.25606	Propeller hat	ITEM	cache-item-family.propeller_hat.25606	25606	HOLIDAY_EVENT_CONTENT	PROPELLER_HAT
item.protest_banner.25822	Protest banner	ITEM	cache-item-family.protest_banner.25822	25822	USER_REVIEWED_RETIREMENT	PROTEST_BANNER
item.pumpkin.1959	Pumpkin	ITEM	cache-item-family.pumpkin.1959	1959	HOLIDAY_EVENT_CONTENT	PUMPKIN
item.pumpkin_lantern.24325	Pumpkin lantern	ITEM	cache-item-family.pumpkin_lantern.24325	24325	HOLIDAY_EVENT_CONTENT	PUMPKIN_LANTERN
item.purple_partyhat.1046	Purple partyhat	ITEM	cache-item-family.purple_partyhat.1046	1046	HOLIDAY_EVENT_CONTENT	PURPLE_PARTYHAT
item.raging_echoes_adamant_trophy.30469	Raging echoes adamant trophy	ITEM	cache-item-family.raging_echoes_adamant_trophy.30469	30469	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_ADAMANT_TROPHY
item.raging_echoes_banner.30430	Raging echoes banner	ITEM	cache-item-family.raging_echoes_banner.30430	30430	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_BANNER
item.raging_echoes_boots_t1.30410	Raging echoes boots (t1)	ITEM	cache-item-family.raging_echoes_boots_t1.30410	30410	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_BOOTS_T1
item.raging_echoes_boots_t2.30418	Raging echoes boots (t2)	ITEM	cache-item-family.raging_echoes_boots_t2.30418	30418	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_BOOTS_T2
item.raging_echoes_boots_t3.30426	Raging echoes boots (t3)	ITEM	cache-item-family.raging_echoes_boots_t3.30426	30426	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_BOOTS_T3
item.raging_echoes_bronze_trophy.30477	Raging echoes bronze trophy	ITEM	cache-item-family.raging_echoes_bronze_trophy.30477	30477	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_BRONZE_TROPHY
item.raging_echoes_cane.30428	Raging echoes cane	ITEM	cache-item-family.raging_echoes_cane.30428	30428	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_CANE
item.raging_echoes_curtains.30502	Raging echoes curtains	ITEM	cache-item-family.raging_echoes_curtains.30502	30557	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_CURTAINS_30557
item.raging_echoes_death_scroll.30455	Raging echoes death scroll	ITEM	cache-item-family.raging_echoes_death_scroll.30455	30455	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_DEATH_SCROLL
item.raging_echoes_dragon_trophy.30465	Raging echoes dragon trophy	ITEM	cache-item-family.raging_echoes_dragon_trophy.30465	30465	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_DRAGON_TROPHY
item.raging_echoes_hat_t1.30404	Raging echoes hat (t1)	ITEM	cache-item-family.raging_echoes_hat_t1.30404	30404	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_HAT_T1
item.raging_echoes_hat_t2.30412	Raging echoes hat (t2)	ITEM	cache-item-family.raging_echoes_hat_t2.30412	30412	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_HAT_T2
item.raging_echoes_hat_t3.30420	Raging echoes hat (t3)	ITEM	cache-item-family.raging_echoes_hat_t3.30420	30420	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_HAT_T3
item.raging_echoes_iron_trophy.30475	Raging echoes iron trophy	ITEM	cache-item-family.raging_echoes_iron_trophy.30475	30475	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_IRON_TROPHY
item.raging_echoes_mithril_trophy.30471	Raging echoes mithril trophy	ITEM	cache-item-family.raging_echoes_mithril_trophy.30471	30471	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_MITHRIL_TROPHY
item.raging_echoes_nexus_scroll.30459	Raging echoes nexus scroll	ITEM	cache-item-family.raging_echoes_nexus_scroll.30459	30459	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_NEXUS_SCROLL
item.raging_echoes_npc_contact_scroll.30457	Raging echoes npc contact scroll	ITEM	cache-item-family.raging_echoes_npc_contact_scroll.30457	30457	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_NPC_CONTACT_SCROLL
item.raging_echoes_portal_scroll.30461	Raging echoes portal scroll	ITEM	cache-item-family.raging_echoes_portal_scroll.30461	30461	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_PORTAL_SCROLL
item.raging_echoes_relic_hunter_t1_armour_set.30331	Raging echoes relic hunter (t1) armour set	ITEM	cache-item-family.raging_echoes_relic_hunter_t1_armour_set.30331	30331	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_RELIC_HUNTER_T1_ARMOUR_SET
item.raging_echoes_relic_hunter_t2_armour_set.30334	Raging echoes relic hunter (t2) armour set	ITEM	cache-item-family.raging_echoes_relic_hunter_t2_armour_set.30334	30334	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_RELIC_HUNTER_T2_ARMOUR_SET
item.raging_echoes_relic_hunter_t3_armour_set.30337	Raging echoes relic hunter (t3) armour set	ITEM	cache-item-family.raging_echoes_relic_hunter_t3_armour_set.30337	30337	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_RELIC_HUNTER_T3_ARMOUR_SET
item.raging_echoes_robeskirt_t1.30408	Raging echoes robeskirt (t1)	ITEM	cache-item-family.raging_echoes_robeskirt_t1.30408	30408	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_ROBESKIRT_T1
item.raging_echoes_robeskirt_t2.30416	Raging echoes robeskirt (t2)	ITEM	cache-item-family.raging_echoes_robeskirt_t2.30416	30416	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_ROBESKIRT_T2
item.raging_echoes_robeskirt_t3.30424	Raging echoes robeskirt (t3)	ITEM	cache-item-family.raging_echoes_robeskirt_t3.30424	30424	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_ROBESKIRT_T3
item.raging_echoes_rug.30501	Raging echoes rug	ITEM	cache-item-family.raging_echoes_rug.30501	30554	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_RUG_30554
item.raging_echoes_rune_trophy.30467	Raging echoes rune trophy	ITEM	cache-item-family.raging_echoes_rune_trophy.30467	30467	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_RUNE_TROPHY
item.raging_echoes_scrying_pool_scroll.30560	Raging echoes scrying pool scroll	ITEM	cache-item-family.raging_echoes_scrying_pool_scroll.30560	30560	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_SCRYING_POOL_SCROLL
item.raging_echoes_spirit_tree_scroll.30563	Raging echoes spirit tree scroll	ITEM	cache-item-family.raging_echoes_spirit_tree_scroll.30563	30563	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_SPIRIT_TREE_SCROLL
item.raging_echoes_steel_trophy.30473	Raging echoes steel trophy	ITEM	cache-item-family.raging_echoes_steel_trophy.30473	30473	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_STEEL_TROPHY
item.raging_echoes_top_t1.30406	Raging echoes top (t1)	ITEM	cache-item-family.raging_echoes_top_t1.30406	30406	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_TOP_T1
item.raging_echoes_top_t2.30414	Raging echoes top (t2)	ITEM	cache-item-family.raging_echoes_top_t2.30414	30414	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_TOP_T2
item.raging_echoes_top_t3.30422	Raging echoes top (t3)	ITEM	cache-item-family.raging_echoes_top_t3.30422	30422	TEMPORARY_LEAGUES_CONTENT	RAGING_ECHOES_TOP_T3
item.rainbow_cape.29489	Rainbow cape	ITEM	cache-item-family.rainbow_cape.29489	29489	HOLIDAY_EVENT_CONTENT	RAINBOW_CAPE
item.rainbow_crown_shirt.29507	Rainbow crown shirt	ITEM	cache-item-family.rainbow_crown_shirt.29507	29507	HOLIDAY_EVENT_CONTENT	RAINBOW_CROWN_SHIRT
item.rainbow_jumper.28116	Rainbow jumper	ITEM	cache-item-family.rainbow_jumper.28116	28116	HOLIDAY_EVENT_CONTENT	RAINBOW_JUMPER
item.rainbow_partyhat.11863	Rainbow partyhat	ITEM	cache-item-family.rainbow_partyhat.11863	11863	HOLIDAY_EVENT_CONTENT	RAINBOW_PARTYHAT
item.rainbow_scarf.21314	Rainbow scarf	ITEM	cache-item-family.rainbow_scarf.21314	21314	HOLIDAY_EVENT_CONTENT	RAINBOW_SCARF
item.raw_paddlefish.23872	Raw paddlefish	ITEM	cache-item-family.raw_paddlefish.23872	23872	TEMPORARY_INSTANCE_ITEM	RAW_PADDLEFISH
item.recipe_for_disaster_quest_lamp.33009	Recipe for disaster quest lamp	ITEM	cache-item-family.recipe_for_disaster_quest_lamp.33009	33009	TEMPORARY_DEADMAN_CONTENT	RECIPE_FOR_DISASTER_QUEST_LAMP
item.red_gingerbread_shield.24430	Red gingerbread shield	ITEM	cache-item-family.red_gingerbread_shield.24430	24430	HOLIDAY_EVENT_CONTENT	RED_GINGERBREAD_SHIELD
item.red_halloween_mask.1057	Red halloween mask	ITEM	cache-item-family.red_halloween_mask.1057	1057	HOLIDAY_EVENT_CONTENT	RED_HALLOWEEN_MASK
item.red_partyhat.1038	Red partyhat	ITEM	cache-item-family.red_partyhat.1038	1038	HOLIDAY_EVENT_CONTENT	RED_PARTYHAT
item.red_pumpkin_angry.30278	Red pumpkin (angry)	ITEM	cache-item-family.red_pumpkin_angry.30278	30278	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_ANGRY
item.red_pumpkin_depressed.30279	Red pumpkin (depressed)	ITEM	cache-item-family.red_pumpkin_depressed.30279	30279	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_DEPRESSED
item.red_pumpkin_disgusted.30275	Red pumpkin (disgusted)	ITEM	cache-item-family.red_pumpkin_disgusted.30275	30275	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_DISGUSTED
item.red_pumpkin_evil.30277	Red pumpkin (evil)	ITEM	cache-item-family.red_pumpkin_evil.30277	30277	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_EVIL
item.red_pumpkin_happy.30282	Red pumpkin (happy)	ITEM	cache-item-family.red_pumpkin_happy.30282	30282	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_HAPPY
item.red_pumpkin_laughing.30283	Red pumpkin (laughing)	ITEM	cache-item-family.red_pumpkin_laughing.30283	30283	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_LAUGHING
item.red_pumpkin_sad.30281	Red pumpkin (sad)	ITEM	cache-item-family.red_pumpkin_sad.30281	30281	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_SAD
item.red_pumpkin_shocked.30280	Red pumpkin (shocked)	ITEM	cache-item-family.red_pumpkin_shocked.30280	30280	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_SHOCKED
item.red_pumpkin_silly.30276	Red pumpkin (silly)	ITEM	cache-item-family.red_pumpkin_silly.30276	30276	HOLIDAY_EVENT_CONTENT	RED_PUMPKIN_SILLY
item.red_sweets.4562	Red sweets	ITEM	cache-item-family.red_sweets.4562	4562	INACCESSIBLE_CACHE_CONTENT	RED_SWEETS
item.reindeer_hat.10507	Reindeer hat	ITEM	cache-item-family.reindeer_hat.10507	10507	HOLIDAY_EVENT_CONTENT	REINDEER_HAT
item.revitalisation_1.20949	Revitalisation (-)(1)	ITEM	cache-item-family.revitalisation_1.20949	20949	TEMPORARY_INSTANCE_ITEM	REVITALISATION_1
item.revitalisation_1.20957	Revitalisation (+)(1)	ITEM	cache-item-family.revitalisation_1.20957	20957	TEMPORARY_INSTANCE_ITEM	REVITALISATION_1_20957
item.revitalisation_2.20950	Revitalisation (-)(2)	ITEM	cache-item-family.revitalisation_2.20950	20950	TEMPORARY_INSTANCE_ITEM	REVITALISATION_2
item.revitalisation_2.20958	Revitalisation (+)(2)	ITEM	cache-item-family.revitalisation_2.20958	20958	TEMPORARY_INSTANCE_ITEM	REVITALISATION_2_20958
item.revitalisation_3.20951	Revitalisation (-)(3)	ITEM	cache-item-family.revitalisation_3.20951	20951	TEMPORARY_INSTANCE_ITEM	REVITALISATION_3
item.revitalisation_3.20959	Revitalisation (+)(3)	ITEM	cache-item-family.revitalisation_3.20959	20959	TEMPORARY_INSTANCE_ITEM	REVITALISATION_3_20959
item.revitalisation_4.20952	Revitalisation (-)(4)	ITEM	cache-item-family.revitalisation_4.20952	20952	TEMPORARY_INSTANCE_ITEM	REVITALISATION_4
item.revitalisation_4.20960	Revitalisation (+)(4)	ITEM	cache-item-family.revitalisation_4.20960	20960	TEMPORARY_INSTANCE_ITEM	REVITALISATION_4_20960
item.revitalisation_potion.20953	Revitalisation potion	ITEM	cache-item-family.revitalisation_potion.20953	20953	TEMPORARY_INSTANCE_ITEM	REVITALISATION_POTION_1
item.rotten_potato.5733	Rotten potato	ITEM	cache-item-family.rotten_potato.5733	5733	INACCESSIBLE_CACHE_CONTENT	ROTTEN_POTATO
item.rubber_chicken.4566	Rubber chicken	ITEM	cache-item-family.rubber_chicken.4566	4566	HOLIDAY_EVENT_CONTENT	RUBBER_CHICKEN
item.rune_axe_head.520	Rune axe head	ITEM	cache-item-family.rune_axe_head.520	520	INACCESSIBLE_CACHE_CONTENT	RUNE_AXE_HEAD
item.rune_pickaxe_nz.11719	Rune pickaxe (nz)	ITEM	cache-item-family.rune_pickaxe_nz.11719	11719	TEMPORARY_INSTANCE_ITEM	RUNE_PICKAXE_NZ
item.runefest_shield.21695	Runefest shield	ITEM	cache-item-family.runefest_shield.21695	21695	SEASONAL_OR_PROMOTIONAL_REWARD	RUNEFEST_SHIELD
item.sack_of_coal.27558	Sack of coal	ITEM	cache-item-family.sack_of_coal.27558	27558	HOLIDAY_EVENT_CONTENT	SACK_OF_COAL
item.sack_of_presents.20834	Sack of presents	ITEM	cache-item-family.sack_of_presents.20834	20834	HOLIDAY_EVENT_CONTENT	SACK_OF_PRESENTS
item.santa_boots.12891	Santa boots	ITEM	cache-item-family.santa_boots.12891	12891	HOLIDAY_EVENT_CONTENT	SANTA_BOOTS
item.santa_gloves.12890	Santa gloves	ITEM	cache-item-family.santa_gloves.12890	12890	HOLIDAY_EVENT_CONTENT	SANTA_GLOVES
item.santa_hat.1050	Santa hat	ITEM	cache-item-family.santa_hat.1050	1050	HOLIDAY_EVENT_CONTENT	SANTA_HAT
item.santa_jacket.12888	Santa jacket	ITEM	cache-item-family.santa_jacket.12888	12888	HOLIDAY_EVENT_CONTENT	SANTA_JACKET
item.santa_mask.12887	Santa mask	ITEM	cache-item-family.santa_mask.12887	12887	HOLIDAY_EVENT_CONTENT	SANTA_MASK
item.santa_pantaloons.12889	Santa pantaloons	ITEM	cache-item-family.santa_pantaloons.12889	12889	HOLIDAY_EVENT_CONTENT	SANTA_PANTALOONS
item.santa_s_list.27564	Santa's list	ITEM	cache-item-family.santa_s_list.27564	27564	HOLIDAY_EVENT_CONTENT	SANTAS_LIST
item.saucepan.26254	Saucepan	ITEM	cache-item-family.saucepan.26254	26254	HOLIDAY_EVENT_CONTENT	SAUCEPAN
item.scarecrow_shirt.30232	Scarecrow shirt	ITEM	cache-item-family.scarecrow_shirt.30232	30232	HOLIDAY_EVENT_CONTENT	SCARECROW_SHIRT
item.scythe.1419	Scythe	ITEM	cache-item-family.scythe.1419	1419	HOLIDAY_EVENT_CONTENT	SCYTHE
item.searing_boots.28771	Searing boots	ITEM	cache-item-family.searing_boots.28771	28771	TEMPORARY_LEAGUES_CONTENT	SEARING_BOOTS
item.secret_santa_present_black.26322	Secret santa present (black)	ITEM	cache-item-family.secret_santa_present_black.26322	26322	HOLIDAY_EVENT_CONTENT	SECRET_SANTA_PRESENT_BLACK
item.secret_santa_present_blue.26318	Secret santa present (blue)	ITEM	cache-item-family.secret_santa_present_blue.26318	26318	HOLIDAY_EVENT_CONTENT	SECRET_SANTA_PRESENT_BLUE
item.secret_santa_present_gold.26324	Secret santa present (gold)	ITEM	cache-item-family.secret_santa_present_gold.26324	26324	HOLIDAY_EVENT_CONTENT	SECRET_SANTA_PRESENT_GOLD
item.secret_santa_present_green.26320	Secret santa present (green)	ITEM	cache-item-family.secret_santa_present_green.26320	26320	HOLIDAY_EVENT_CONTENT	SECRET_SANTA_PRESENT_GREEN
item.secret_santa_present_red.26316	Secret santa present (red)	ITEM	cache-item-family.secret_santa_present_red.26316	26316	HOLIDAY_EVENT_CONTENT	SECRET_SANTA_PRESENT_RED
item.shadowflame_quadrant.33253	Shadowflame quadrant	ITEM	cache-item-family.shadowflame_quadrant.33253	33253	TEMPORARY_LEAGUES_CONTENT	SHADOWFLAME_QUADRANT
item.shattered_banner.26424	Shattered banner	ITEM	cache-item-family.shattered_banner.26424	26424	TEMPORARY_LEAGUES_CONTENT	SHATTERED_BANNER
item.shattered_boots_t1.26436	Shattered boots (t1)	ITEM	cache-item-family.shattered_boots_t1.26436	26436	TEMPORARY_LEAGUES_CONTENT	SHATTERED_BOOTS_T1
item.shattered_boots_t2.26448	Shattered boots (t2)	ITEM	cache-item-family.shattered_boots_t2.26448	26448	TEMPORARY_LEAGUES_CONTENT	SHATTERED_BOOTS_T2
item.shattered_boots_t3.26460	Shattered boots (t3)	ITEM	cache-item-family.shattered_boots_t3.26460	26460	TEMPORARY_LEAGUES_CONTENT	SHATTERED_BOOTS_T3
item.shattered_cane.26517	Shattered cane	ITEM	cache-item-family.shattered_cane.26517	26517	TEMPORARY_LEAGUES_CONTENT	SHATTERED_CANE
item.shattered_cannon_ornament_kit.26528	Shattered cannon ornament kit	ITEM	cache-item-family.shattered_cannon_ornament_kit.26528	26528	TEMPORARY_LEAGUES_CONTENT	SHATTERED_CANNON_ORNAMENT_KIT
item.shattered_hood_t1.26427	Shattered hood (t1)	ITEM	cache-item-family.shattered_hood_t1.26427	26427	TEMPORARY_LEAGUES_CONTENT	SHATTERED_HOOD_T1
item.shattered_hood_t2.26439	Shattered hood (t2)	ITEM	cache-item-family.shattered_hood_t2.26439	26439	TEMPORARY_LEAGUES_CONTENT	SHATTERED_HOOD_T2
item.shattered_hood_t3.26451	Shattered hood (t3)	ITEM	cache-item-family.shattered_hood_t3.26451	26451	TEMPORARY_LEAGUES_CONTENT	SHATTERED_HOOD_T3
item.shattered_relic_hunter_t1_armour_set.26554	Shattered relic hunter (t1) armour set	ITEM	cache-item-family.shattered_relic_hunter_t1_armour_set.26554	26554	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELIC_HUNTER_T1_ARMOUR_SET
item.shattered_relic_hunter_t2_armour_set.26557	Shattered relic hunter (t2) armour set	ITEM	cache-item-family.shattered_relic_hunter_t2_armour_set.26557	26557	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELIC_HUNTER_T2_ARMOUR_SET
item.shattered_relic_hunter_t3_armour_set.26560	Shattered relic hunter (t3) armour set	ITEM	cache-item-family.shattered_relic_hunter_t3_armour_set.26560	26560	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELIC_HUNTER_T3_ARMOUR_SET
item.shattered_relics_mystic_ornament_kit.26541	Shattered relics mystic ornament kit	ITEM	cache-item-family.shattered_relics_mystic_ornament_kit.26541	26541	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELICS_MYSTIC_ORNAMENT_KIT
item.shattered_relics_variety_ornament_kit.26421	Shattered relics variety ornament kit	ITEM	cache-item-family.shattered_relics_variety_ornament_kit.26421	26421	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELICS_VARIETY_ORNAMENT_KIT
item.shattered_relics_void_ornament_kit.26479	Shattered relics void ornament kit	ITEM	cache-item-family.shattered_relics_void_ornament_kit.26479	26479	TEMPORARY_LEAGUES_CONTENT	SHATTERED_RELICS_VOID_ORNAMENT_KIT
item.shattered_teleport_scroll.26500	Shattered teleport scroll	ITEM	cache-item-family.shattered_teleport_scroll.26500	26500	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TELEPORT_SCROLL
item.shattered_top_t1.26430	Shattered top (t1)	ITEM	cache-item-family.shattered_top_t1.26430	26430	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TOP_T1
item.shattered_top_t2.26442	Shattered top (t2)	ITEM	cache-item-family.shattered_top_t2.26442	26442	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TOP_T2
item.shattered_top_t3.26454	Shattered top (t3)	ITEM	cache-item-family.shattered_top_t3.26454	26454	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TOP_T3
item.shattered_trousers_t1.26433	Shattered trousers (t1)	ITEM	cache-item-family.shattered_trousers_t1.26433	26433	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TROUSERS_T1
item.shattered_trousers_t2.26445	Shattered trousers (t2)	ITEM	cache-item-family.shattered_trousers_t2.26445	26445	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TROUSERS_T2
item.shattered_trousers_t3.26457	Shattered trousers (t3)	ITEM	cache-item-family.shattered_trousers_t3.26457	26457	TEMPORARY_LEAGUES_CONTENT	SHATTERED_TROUSERS_T3
item.sigil_of_aggression.26131	Sigil of aggression	ITEM	cache-item-family.sigil_of_aggression.26131	26131	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_AGGRESSION
item.sigil_of_agile_fortune.28492	Sigil of agile fortune	ITEM	cache-item-family.sigil_of_agile_fortune.28492	28492	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_AGILE_FORTUNE
item.sigil_of_arcane_swiftness.29678	Sigil of arcane swiftness	ITEM	cache-item-family.sigil_of_arcane_swiftness.29678	29678	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_ARCANE_SWIFTNESS
item.sigil_of_automation.33057	Sigil of automation	ITEM	cache-item-family.sigil_of_automation.33057	33057	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_AUTOMATION
item.sigil_of_barrows.26008	Sigil of barrows	ITEM	cache-item-family.sigil_of_barrows.26008	26008	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_BARROWS
item.sigil_of_binding.26065	Sigil of binding	ITEM	cache-item-family.sigil_of_binding.26065	26065	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_BINDING
item.sigil_of_conclusion.33055	Sigil of conclusion	ITEM	cache-item-family.sigil_of_conclusion.33055	33055	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_CONCLUSION
item.sigil_of_consistency.25993	Sigil of consistency	ITEM	cache-item-family.sigil_of_consistency.25993	25993	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_CONSISTENCY
item.sigil_of_deception.29657	Sigil of deception	ITEM	cache-item-family.sigil_of_deception.29657	29657	TEMPORARY_DEADMAN_CONTENT	SIGIL_OF_DECEPTION
