card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
npc.alchemical_hydra.8615	Alchemical Hydra	An attackable NPC with combat level 426.	NPC	GODLY	NPC_TARGET	cache-npc-family.alchemical_hydra.8615	NPC_ATTACK	false	9
npc.aleck.1501	Aleck	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aleck.1501	NPC_SERVICE	false	11
npc.alek_constantine.9696	Alek Constantine	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.alek_constantine.9696	NPC_PICKPOCKET	false	11
npc.alexandra.8536	Alexandra	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.alexandra.8536	NPC_SERVICE	false	11
npc.alexis.2623	Alexis	An attackable NPC with combat level 24.	NPC	COMMON	NPC_TARGET	cache-npc-family.alexis.2623	NPC_ATTACK	false	9
npc.alfonse_the_waiter.4920	Alfonse the waiter	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.alfonse_the_waiter.4920	NPC_SERVICE	false	11
npc.ali_morrisane.3533	Ali Morrisane	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ali_morrisane.3533	NPC_SERVICE	false	11
npc.ali_the_barman.3535	Ali the Barman	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ali_the_barman.3535	NPC_SERVICE	false	11
npc.ali_the_camel_man.3538	Ali the Camel Man	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ali_the_camel_man.3538	NPC_SERVICE	false	11
npc.ali_the_leaflet_dropper.5956	Ali the Leaflet Dropper	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.ali_the_leaflet_dropper.5956	NPC_SERVICE	false	11
npc.alice.504	Alice	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.alice.504	NPC_SERVICE	false	11
npc.allanna.8531	Allanna	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.allanna.8531	NPC_SERVICE	false	11
npc.alomone.12093	Alomone	An attackable NPC with combat level 13.	NPC	COMMON	NPC_TARGET	cache-npc-family.alomone.12093	NPC_ATTACK	false	9
npc.alrik.3676	Alrik	An attackable NPC with combat level 1.	NPC	COMMON	NPC_TARGET	cache-npc-family.alrik.3676	NPC_ATTACK	false	9
npc.alry_the_angler.8521	Alry the Angler	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.alry_the_angler.8521	NPC_SERVICE	false	11
npc.amelia.8530	Amelia	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.amelia.8530	NPC_SERVICE	false	11
npc.amergin.15602	Amergin	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.amergin.15602	NPC_SERVICE	false	11
npc.ameyalli.14761	Ameyalli	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ameyalli.14761	NPC_SERVICE	false	11
npc.ammonite_crab.7799	Ammonite Crab	An attackable NPC with combat level 25.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.ammonite_crab.7799	NPC_ATTACK	false	9
npc.amos.14910	Amos	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.amos.14910	NPC_SERVICE	false	11
npc.amoxliatl.13685	Amoxliatl	An attackable NPC with combat level 263.	NPC	EPIC	NPC_TARGET	cache-npc-family.amoxliatl.13685	NPC_ATTACK	false	9
npc.amrod.9053	Amrod	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.amrod.9053	NPC_SERVICE	false	11
npc.amy.7417	Amy	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.amy.7417	NPC_SERVICE	false	11
npc.anaire.9076	Anaire	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.anaire.9076	NPC_PICKPOCKET	false	11
npc.ancient_custodian.14520	Ancient Custodian	An attackable NPC with combat level 239.	NPC	EPIC	NPC_TARGET	cache-npc-family.ancient_custodian.14520	NPC_ATTACK	false	9
npc.ancient_feral_vyre.15760	Ancient feral vyre	An attackable NPC with combat level 117.	NPC	RARE	NPC_TARGET	cache-npc-family.ancient_feral_vyre.15760	NPC_ATTACK	false	9
npc.ancient_guardian.10654	Ancient Guardian	An attackable NPC with combat level 25.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.ancient_guardian.10654	NPC_ATTACK	false	9
npc.ancient_wizard.7307	Ancient Wizard	An attackable NPC with combat level 98.	NPC	RARE	NPC_TARGET	cache-npc-family.ancient_wizard.7307	NPC_ATTACK	false	9
npc.ancient_wyvern.7795	Ancient Wyvern	An attackable NPC with combat level 210.	NPC	EPIC	NPC_TARGET	cache-npc-family.ancient_wyvern.7795	NPC_ATTACK	false	9
npc.ancient_zygomite.7797	Ancient Zygomite	An attackable NPC with combat level 109.	NPC	RARE	NPC_TARGET	cache-npc-family.ancient_zygomite.7797	NPC_ATTACK	false	9
npc.andras.8267	Andras	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.andras.8267	NPC_SERVICE	false	11
npc.aneirin.9157	Aneirin	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aneirin.9157	NPC_SERVICE	false	11
npc.angelo.10413	Angelo	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.angelo.10413	NPC_SERVICE	false	11
npc.angry_barbarian_spirit.5563	Angry barbarian spirit	An attackable NPC with combat level 166.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_barbarian_spirit.5563	NPC_ATTACK	false	9
npc.angry_bear.1060	Angry bear	An attackable NPC with combat level 40.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_bear.1060	NPC_ATTACK	false	9
npc.angry_giant_rat.1062	Angry giant rat	An attackable NPC with combat level 45.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_giant_rat.1062	NPC_ATTACK	false	9
npc.angry_goblin.1065	Angry goblin	An attackable NPC with combat level 45.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_goblin.1065	NPC_ATTACK	false	9
npc.angry_tortugan.15170	Angry tortugan	An attackable NPC with combat level 81.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_tortugan.15170	NPC_ATTACK	false	9
npc.angry_unicorn.1061	Angry unicorn	An attackable NPC with combat level 45.	NPC	RARE	NPC_TARGET	cache-npc-family.angry_unicorn.1061	NPC_ATTACK	false	9
npc.animated_adamant_armour.2455	Animated Adamant Armour	An attackable NPC with combat level 113.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_adamant_armour.2455	NPC_ATTACK	false	9
npc.animated_black_armour.2453	Animated Black Armour	An attackable NPC with combat level 69.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_black_armour.2453	NPC_ATTACK	false	9
npc.animated_bronze_armour.2450	Animated Bronze Armour	An attackable NPC with combat level 11.	NPC	COMMON	NPC_TARGET	cache-npc-family.animated_bronze_armour.2450	NPC_ATTACK	false	9
npc.animated_iron_armour.2451	Animated Iron Armour	An attackable NPC with combat level 23.	NPC	COMMON	NPC_TARGET	cache-npc-family.animated_iron_armour.2451	NPC_ATTACK	false	9
npc.animated_mithril_armour.2454	Animated Mithril Armour	An attackable NPC with combat level 92.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_mithril_armour.2454	NPC_ATTACK	false	9
npc.animated_rune_armour.2456	Animated Rune Armour	An attackable NPC with combat level 138.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_rune_armour.2456	NPC_ATTACK	false	9
npc.animated_spade.6470	Animated spade	An attackable NPC with combat level 50.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_spade.6470	NPC_ATTACK	false	9
npc.animated_steel_armour.2452	Animated Steel Armour	An attackable NPC with combat level 46.	NPC	RARE	NPC_TARGET	cache-npc-family.animated_steel_armour.2452	NPC_ATTACK	false	9
npc.anja.3285	Anja	An attackable NPC with combat level 2.	NPC	COMMON	NPC_TARGET	cache-npc-family.anja.3285	NPC_ATTACK	false	9
npc.ankou.2514	Ankou	An attackable NPC with combat level 75.	NPC	RARE	NPC_TARGET	cache-npc-family.ankou.2514	NPC_ATTACK	false	9
npc.anne.14949	Anne	An attackable NPC with combat level 83.	NPC	RARE	NPC_TARGET	cache-npc-family.anne.14949	NPC_ATTACK	false	9
npc.anton.2471	Anton	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.anton.2471	NPC_SERVICE	false	11
npc.antonia.13984	Antonia	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.antonia.13984	NPC_SERVICE	false	11
npc.antonius.13916	Antonius	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.antonius.13916	NPC_SERVICE	false	11
npc.apparition.4195	Apparition	An attackable NPC with combat level 81.	NPC	RARE	NPC_TARGET	cache-npc-family.apparition.4195	NPC_ATTACK	false	9
npc.apprentice.1808	Apprentice	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.apprentice.1808	NPC_SERVICE	false	11
npc.apprentice_cordelia.12180	Apprentice Cordelia	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.apprentice_cordelia.12180	NPC_SERVICE	false	11
npc.apprentice_felix.11404	Apprentice Felix	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.apprentice_felix.11404	NPC_SERVICE	false	11
npc.aquanite.15497	Aquanite	An attackable NPC with combat level 145.	NPC	EPIC	NPC_TARGET	cache-npc-family.aquanite.15497	NPC_ATTACK	false	9
npc.aranwe.9117	Aranwe	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.aranwe.9117	NPC_PICKPOCKET	false	11
npc.araxxor.13668	Araxxor	An attackable NPC with combat level 890.	NPC	GODLY	NPC_TARGET	cache-npc-family.araxxor.13668	NPC_ATTACK	false	9
npc.araxyte.11175	Araxyte	An attackable NPC with combat level 96.	NPC	EPIC	NPC_TARGET	cache-npc-family.araxyte.11175	NPC_ATTACK	false	9
npc.arcane_scarab.11726	Arcane Scarab	An attackable NPC with combat level 89.	NPC	RARE	NPC_TARGET	cache-npc-family.arcane_scarab.11726	NPC_ATTACK	false	9
npc.archeio.7614	Archeio	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.archeio.7614	NPC_SERVICE	false	11
npc.archer.3301	Archer	An attackable NPC with combat level 37.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.archer.3301	NPC_ATTACK	false	9
npc.archmage_sedridor.11433	Archmage Sedridor	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.archmage_sedridor.11433	NPC_SERVICE	false	11
npc.arcuani.14776	Arcuani	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.arcuani.14776	NPC_SERVICE	false	11
npc.aredhel.9074	Aredhel	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.aredhel.9074	NPC_PICKPOCKET	false	11
npc.argo.15065	Argo	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.argo.15065	NPC_SERVICE	false	11
npc.arhein.3200	Arhein	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.arhein.3200	NPC_SERVICE	false	11
npc.arianwyn.8865	Arianwyn	An attackable NPC with combat level 212.	NPC	RARE	NPC_TARGET	cache-npc-family.arianwyn.8865	NPC_ATTACK	false	9
npc.armadylean_guard.6587	Armadylean guard	An attackable NPC with combat level 97.	NPC	RARE	NPC_TARGET	cache-npc-family.armadylean_guard.6587	NPC_ATTACK	false	9
npc.armour_salesman.6059	Armour salesman	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.armour_salesman.6059	NPC_SERVICE	false	11
npc.armoured_foe.7750	Armoured Foe	An attackable NPC with combat level 820.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.armoured_foe.7750	NPC_ATTACK	false	9
npc.armoured_kraken.15210	Armoured kraken	An attackable NPC with combat level 180.	NPC	RARE	NPC_TARGET	cache-npc-family.armoured_kraken.15210	NPC_ATTACK	false	9
npc.armoured_zombie.12720	Armoured zombie	An attackable NPC with combat level 82.	NPC	EPIC	NPC_TARGET	cache-npc-family.armoured_zombie.12720	NPC_ATTACK	false	9
npc.arno.8588	Arno	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.arno.8588	NPC_SERVICE	false	11
npc.arnold_lydspor.4293	Arnold Lydspor	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.arnold_lydspor.4293	NPC_SERVICE	false	11
npc.arnor.767	Arnor	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.arnor.767	NPC_SERVICE	false	11
npc.arrav.14132	Arrav	An attackable NPC with combat level 339.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.arrav.14132	NPC_ATTACK	false	9
npc.arrg.643	Arrg	An attackable NPC with combat level 113.	NPC	EPIC	NPC_TARGET	cache-npc-family.arrg.643	NPC_ATTACK	false	9
npc.artima.13342	Artima	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.artima.13342	NPC_SERVICE	false	11
npc.artimeus.1350	Artimeus	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.artimeus.1350	NPC_SERVICE	false	11
npc.artio.11992	Artio	An attackable NPC with combat level 320.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.artio.11992	NPC_ATTACK	false	9
npc.arvel.5299	Arvel	An NPC who can be targeted by Thieving interactions.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.arvel.5299	NPC_PICKPOCKET	false	11
npc.arzinian_avatar_of_magic.1234	Arzinian Avatar of Magic	An attackable NPC with combat level 125.	NPC	RARE	NPC_TARGET	cache-npc-family.arzinian_avatar_of_magic.1234	NPC_ATTACK	false	9
npc.arzinian_avatar_of_ranging.1231	Arzinian Avatar of Ranging	An attackable NPC with combat level 125.	NPC	RARE	NPC_TARGET	cache-npc-family.arzinian_avatar_of_ranging.1231	NPC_ATTACK	false	9
npc.arzinian_avatar_of_strength.1228	Arzinian Avatar of Strength	An attackable NPC with combat level 125.	NPC	RARE	NPC_TARGET	cache-npc-family.arzinian_avatar_of_strength.1228	NPC_ATTACK	false	9
npc.ashild.772	Ashild	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ashild.772	NPC_SERVICE	false	11
npc.ashuelot_reis.11289	Ashuelot Reis	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ashuelot_reis.11289	NPC_SERVICE	false	11
npc.assassin.10940	Assassin	An attackable NPC with combat level 132.	NPC	EPIC	NPC_TARGET	cache-npc-family.assassin.10940	NPC_ATTACK	false	9
npc.assistant_brock.4720	Assistant Brock	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_brock.4720	NPC_SERVICE	false	11
npc.assistant_le_smith.4722	Assistant Le Smith	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_le_smith.4722	NPC_SERVICE	false	11
npc.assistant_lori.7154	Assistant Lori	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_lori.7154	NPC_SERVICE	false	11
npc.assistant_marrow.4721	Assistant Marrow	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_marrow.4721	NPC_SERVICE	false	11
npc.assistant_serf.4719	Assistant Serf	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_serf.4719	NPC_SERVICE	false	11
npc.assistant_stan.4723	Assistant Stan	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.assistant_stan.4723	NPC_SERVICE	false	11
npc.asyff.2887	Asyff	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.asyff.2887	NPC_SERVICE	false	11
npc.asyn_shade.1284	Asyn Shade	An attackable NPC with combat level 100.	NPC	RARE	NPC_TARGET	cache-npc-family.asyn_shade.1284	NPC_ATTACK	false	9
npc.asyn_shadow.1283	Asyn Shadow	An attackable NPC with combat level 100.	NPC	RARE	NPC_TARGET	cache-npc-family.asyn_shadow.1283	NPC_ATTACK	false	9
npc.aub.14514	Aub	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aub.14514	NPC_SERVICE	false	11
npc.aubury.11434	Aubury	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aubury.11434	NPC_SERVICE	false	11
npc.augur_metzli.14313	Augur Metzli	An attackable NPC with combat level 396.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.augur_metzli.14313	NPC_ATTACK	false	9
npc.aurel.4445	Aurel	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aurel.4445	NPC_SERVICE	false	11
npc.ava.4407	Ava	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ava.4407	NPC_SERVICE	false	11
npc.avan.387	Avan	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.avan.387	NPC_SERVICE	false	11
npc.avatar_of_creation.10531	Avatar of Creation	An attackable NPC with combat level 525.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.avatar_of_creation.10531	NPC_ATTACK	false	9
npc.avatar_of_destruction.10532	Avatar of Destruction	An attackable NPC with combat level 525.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.avatar_of_destruction.10532	NPC_ATTACK	false	9
npc.aviansie.3169	Aviansie	An attackable NPC with combat level 69.	NPC	RARE	NPC_TARGET	cache-npc-family.aviansie.3169	NPC_ATTACK	false	9
npc.aya.13619	Aya	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.aya.13619	NPC_SERVICE	false	11
npc.ayesha.310	Ayesha	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.ayesha.310	NPC_SERVICE	false	11
npc.ba_ba.11778	Ba-Ba	An attackable NPC with combat level 359.	NPC	GODLY	NPC_TARGET	cache-npc-family.ba_ba.11778	NPC_ATTACK	false	9
npc.baba_yaga.3837	Baba Yaga	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.baba_yaga.3837	NPC_SERVICE	false	11
npc.baboon.11781	Baboon	An attackable NPC with combat level 77.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon.11781	NPC_ATTACK	false	9
npc.baboon_brawler.11709	Baboon Brawler	An attackable NPC with combat level 56.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon_brawler.11709	NPC_ATTACK	false	9
npc.baboon_mage.11711	Baboon Mage	An attackable NPC with combat level 56.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon_mage.11711	NPC_ATTACK	false	9
npc.baboon_shaman.11715	Baboon Shaman	An attackable NPC with combat level 74.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon_shaman.11715	NPC_ATTACK	false	9
npc.baboon_thrall.11718	Baboon Thrall	An attackable NPC with combat level 52.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon_thrall.11718	NPC_ATTACK	false	9
npc.baboon_thrower.11710	Baboon Thrower	An attackable NPC with combat level 56.	NPC	RARE	NPC_TARGET	cache-npc-family.baboon_thrower.11710	NPC_ATTACK	false	9
npc.baby_black_dragon.1871	Baby black dragon	An attackable NPC with combat level 83.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_black_dragon.1871	NPC_ATTACK	false	9
npc.baby_blue_dragon.241	Baby blue dragon	An attackable NPC with combat level 48.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_blue_dragon.241	NPC_ATTACK	false	9
npc.baby_green_dragon.5194	Baby green dragon	An attackable NPC with combat level 48.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_green_dragon.5194	NPC_ATTACK	false	9
npc.baby_red_dragon.137	Baby red dragon	An attackable NPC with combat level 65.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_red_dragon.137	NPC_ATTACK	false	9
npc.baby_roc.762	Baby Roc	An attackable NPC with combat level 75.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_roc.762	NPC_ATTACK	false	9
npc.baby_tanglefoot.5853	Baby tanglefoot	An attackable NPC with combat level 45.	NPC	RARE	NPC_TARGET	cache-npc-family.baby_tanglefoot.5853	NPC_ATTACK	false	9
npc.baker.3208	Baker	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.baker.3208	NPC_SERVICE	false	11
npc.balance_elemental.13528	Balance Elemental	An attackable NPC with combat level 524.	NPC	MYTHIC	NPC_TARGET	cache-npc-family.balance_elemental.13528	NPC_ATTACK	false	9
npc.balfrug_kreeyath.3132	Balfrug Kreeyath	An attackable NPC with combat level 151.	NPC	RARE	NPC_TARGET	cache-npc-family.balfrug_kreeyath.3132	NPC_ATTACK	false	9
npc.bandit.690	Bandit	An attackable NPC with combat level 74.	NPC	COMMON	NPC_TARGET	cache-npc-family.bandit.690	NPC_ATTACK	false	9
npc.bandit_champion.738	Bandit champion	An attackable NPC with combat level 70.	NPC	RARE	NPC_TARGET	cache-npc-family.bandit_champion.738	NPC_ATTACK	false	9
npc.bandit_shopkeeper.1833	Bandit shopkeeper	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bandit_shopkeeper.1833	NPC_SERVICE	false	11
npc.bandosian_guard.6588	Bandosian guard	An attackable NPC with combat level 125.	NPC	RARE	NPC_TARGET	cache-npc-family.bandosian_guard.6588	NPC_ATTACK	false	9
npc.banker.766	Banker	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.banker.766	NPC_SERVICE	false	11
npc.banshee.414	Banshee	An attackable NPC with combat level 23.	NPC	RARE	NPC_TARGET	cache-npc-family.banshee.414	NPC_ATTACK	false	9
npc.barbarian.3055	Barbarian	An attackable NPC with combat level 17.	NPC	COMMON	NPC_TARGET	cache-npc-family.barbarian.3055	NPC_ATTACK	false	9
npc.barbarian_guard.1028	Barbarian guard	An attackable NPC with combat level 8.	NPC	COMMON	NPC_TARGET	cache-npc-family.barbarian_guard.1028	NPC_ATTACK	false	9
npc.barbarian_warlord.10989	Barbarian Warlord	An attackable NPC with combat level 91.	NPC	RARE	NPC_TARGET	cache-npc-family.barbarian_warlord.10989	NPC_ATTACK	false	9
npc.barfy_bill.1326	Barfy Bill	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.barfy_bill.1326	NPC_SERVICE	false	11
npc.barge_guard.7768	Barge guard	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.barge_guard.7768	NPC_SERVICE	false	11
npc.bark_blamish_snail.2648	Bark Blamish Snail	An attackable NPC with combat level 15.	NPC	COMMON	NPC_TARGET	cache-npc-family.bark_blamish_snail.2648	NPC_ATTACK	false	9
npc.barker.6524	Barker	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.barker.6524	NPC_SERVICE	false	11
npc.barman.6532	Barman	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.barman.6532	NPC_SERVICE	false	11
npc.barrelchest.600	Barrelchest	An attackable NPC with combat level 190.	NPC	EPIC	NPC_TARGET	cache-npc-family.barrelchest.600	NPC_ATTACK	false	9
npc.bartender.687	Bartender	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bartender.687	NPC_SERVICE	false	11
npc.basilisk.417	Basilisk	An attackable NPC with combat level 61.	NPC	EPIC	NPC_TARGET	cache-npc-family.basilisk.417	NPC_ATTACK	false	9
npc.basilisk_knight.9293	Basilisk Knight	An attackable NPC with combat level 204.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.basilisk_knight.9293	NPC_ATTACK	false	9
npc.basilisk_sentinel.9258	Basilisk Sentinel	An attackable NPC with combat level 358.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.basilisk_sentinel.9258	NPC_ATTACK	false	9
npc.basilisk_youngling.9282	Basilisk Youngling	An attackable NPC with combat level 53.	NPC	RARE	NPC_TARGET	cache-npc-family.basilisk_youngling.9282	NPC_ATTACK	false	9
npc.bat.2827	Bat	An attackable NPC with combat level 6.	NPC	COMMON	NPC_TARGET	cache-npc-family.bat.2827	NPC_ATTACK	false	9
npc.battle_mage.1610	Battle mage	An attackable NPC with combat level 54.	NPC	RARE	NPC_TARGET	cache-npc-family.battle_mage.1610	NPC_ATTACK	false	9
npc.bear_cub.3908	Bear Cub	An attackable NPC with combat level 15.	NPC	COMMON	NPC_TARGET	cache-npc-family.bear_cub.3908	NPC_ATTACK	false	9
npc.bedabin_nomad.4638	Bedabin Nomad	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.bedabin_nomad.4638	NPC_SERVICE	false	11
npc.bedabin_nomad_fighter.4655	Bedabin Nomad Fighter	An attackable NPC with combat level 56.	NPC	RARE	NPC_TARGET	cache-npc-family.bedabin_nomad_fighter.4655	NPC_ATTACK	false	9
npc.bee_swarm.13658	Bee Swarm	An attackable NPC with combat level 545.	NPC	RARE	NPC_TARGET	cache-npc-family.bee_swarm.13658	NPC_ATTACK	false	9
npc.belona.7719	Belona	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.belona.7719	NPC_SERVICE	false	11
npc.berry.4132	Berry	An attackable NPC with combat level 71.	NPC	RARE	NPC_TARGET	cache-npc-family.berry.4132	NPC_ATTACK	false	9
npc.berserk_barbarian_spirit.5565	Berserk barbarian spirit	An attackable NPC with combat level 166.	NPC	RARE	NPC_TARGET	cache-npc-family.berserk_barbarian_spirit.5565	NPC_ATTACK	false	9
npc.betty.1788	Betty	An NPC who provides an account-progressing service.	NPC	COMMON	NPC_TARGET	cache-npc-family.betty.1788	NPC_SERVICE	false	11
npc.big_evil_chicken.15547	Big Evil Chicken	An attackable NPC with combat level 422.	NPC	LEGENDARY	NPC_TARGET	cache-npc-family.big_evil_chicken.15547	NPC_ATTACK	false	9
npc.big_frog.478	Big frog	An attackable NPC with combat level 24.	NPC	COMMON	NPC_TARGET	cache-npc-family.big_frog.478	NPC_ATTACK	false	9
npc.big_snake.2978	Big Snake	An attackable NPC with combat level 84.	NPC	RARE	NPC_TARGET	cache-npc-family.big_snake.2978	NPC_ATTACK	false	9
npc.big_wolf.109	Big Wolf	An attackable NPC with combat level 73.	NPC	RARE	NPC_TARGET	cache-npc-family.big_wolf.109	NPC_ATTACK	false	9
npc.bill_teach.4016	Bill Teach	An NPC who provides access to transportation.	NPC	COMMON	NPC_TARGET	cache-npc-family.bill_teach.4016	NPC_SERVICE	false	11
npc.billy_goat.1794	Billy Goat	An attackable NPC with combat level 33.	NPC	UNCOMMON	NPC_TARGET	cache-npc-family.billy_goat.1794	NPC_ATTACK	false	9
npc.bird.5240	Bird	An attackable NPC with combat level 11.	NPC	COMMON	NPC_TARGET	cache-npc-family.bird.5240	NPC_ATTACK	false	9
